pair_key,contact_experiment,no_contact_experiment,pair_index,contact_frame,no_contact_frame,contact_progress,no_contact_progress,mean_progress,progress_difference,pose_position_difference_mm,pose_rotation_difference_deg,pose_length_difference_mm,full_matrix_relative_change,source_matrix_relative_change,dL_column_relative_change,channel_index,channel,common_input_scale,input_scale_relative_mismatch,gain_contact,gain_no_contact,scaled_authority_contact_m,scaled_authority_no_contact_m,gain_ratio_contact_to_no_contact,relative_gain_difference,direction_difference_deg,column_relative_change,command_contact,command_no_contact,contribution_contact_m,contribution_no_contact_m,contribution_ratio_contact_to_no_contact
"(None, True, 'inverse_jacobian', 'held', 10, 15, 1.0)",bends_p0_m30_jac_contact_plant_contact_1_ctrl_inverse_jacobian_held_kp1_rollout10_Np15_bends_0_-30,bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_inverse_jacobian_held_kp1_rollout10_Np15_bends_0_-30,23,23,23,0.023029937420478448,0.023029937420478448,0.023029937420478448,0.0,0.02386751357791122,0.0016035596534188265,0.00014774594006561337,0.00034480964644490115,0.0006325115842339624,0.00018238929975320637,0,vx,0.5,0.0,0.0010019395616831129,0.0010011277252341055,0.0005009697808415564,0.0005005638626170528,1.0008109219518593,0.0008109219518593622,0.019795051575018516,0.000881506513264577,0.008164015214610782,0.008171059118261326,8.179849825701391e-06,8.180273827818355e-06,0.9999481677354709
"(None, True, 'inverse_jacobian', 'held', 10, 15, 1.0)",bends_p0_m30_jac_contact_plant_contact_1_ctrl_inverse_jacobian_held_kp1_rollout10_Np15_bends_0_-30,bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_inverse_jacobian_held_kp1_rollout10_Np15_bends_0_-30,23,23,23,0.023029937420478448,0.023029937420478448,0.023029937420478448,0.0,0.02386751357791122,0.0016035596534188265,0.00014774594006561337,0.00034480964644490115,0.0006325115842339624,0.00018238929975320637,1,vy,0.5,0.0,9.044557756305709e-05,9.045248830954157e-05,4.5222788781528546e-05,4.5226244154770786e-05,0.9999235980500522,-7.640194994781052e-05,0.053832016949937556,0.0009426114365553123,0.009098136209316817,0.00907615609881658,8.228861841990223e-07,8.209609034237811e-07,1.0023451552530844
"(None, True, 'inverse_jacobian', 'held', 10, 15, 1.0)",bends_p0_m30_jac_contact_plant_contact_1_ctrl_inverse_jacobian_held_kp1_rollout10_Np15_bends_0_-30,bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_inverse_jacobian_held_kp1_rollout10_Np15_bends_0_-30,23,23,23,0.023029937420478448,0.023029937420478448,0.023029937420478448,0.0,0.02386751357791122,0.0016035596534188265,0.00014774594006561337,0.00034480964644490115,0.0006325115842339624,0.00018238929975320637,2,vz,1.0,,0.00024776216754862044,0.00024746608051794263,0.00024776216754862044,0.00024746608051794263,1.0011964752100897,0.0011964752100897882,0.023357572733795514,0.0012640980128517762,0.0,0.0,0.0,0.0,
"(None, True, 'inverse_jacobian', 'held', 10, 15, 1.0)",bends_p0_m30_jac_contact_plant_contact_1_ctrl_inverse_jacobian_held_kp1_rollout10_Np15_bends_0_-30,bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_inverse_jacobian_held_kp1_rollout10_Np15_bends_0_-30,23,23,23,0.023029937420478448,0.023029937420478448,0.023029937420478448,0.0,0.02386751357791122,0.0016035596534188265,0.00014774594006561337,0.00034480964644490115,0.0006325115842339624,0.00018238929975320637,3,wx,1.0,,3.5908668517055937e-13,3.609884909261671e-13,3.5908668517055937e-13,3.609884909261671e-13,,,,,0.0,0.0,0.0,0.0,
"(None, True, 'inverse_jacobian', 'held', 10, 15, 1.0)",bends_p0_m30_jac_contact_plant_contact_1_ctrl_inverse_jacobian_held_kp1_rollout10_Np15_bends_0_-30,bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_inverse_jacobian_held_kp1_rollout10_Np15_bends_0_-30,23,23,23,0.023029937420478448,0.023029937420478448,0.023029937420478448,0.0,0.02386751357791122,0.0016035596534188265,0.00014774594006561337,0.00034480964644490115,0.0006325115842339624,0.00018238929975320637,4,wy,0.5,0.0,0.000135595647040141,0.00013548809020412438,6.77978235200705e-05,6.774404510206219e-05,1.0007938471629099,0.000793847162909851,0.019840870975349194,0.0008661433218243025,-0.0016334967376599922,-0.0016325185928863467,2.2149504708096608e-07,2.2118682637289555e-07,1.001393485828812
"(None, True, 'inverse_jacobian', 'held', 10, 15, 1.0)",bends_p0_m30_jac_contact_plant_contact_1_ctrl_inverse_jacobian_held_kp1_rollout10_Np15_bends_0_-30,bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_inverse_jacobian_held_kp1_rollout10_Np15_bends_0_-30,23,23,23,0.023029937420478448,0.023029937420478448,0.023029937420478448,0.0,0.02386751357791122,0.0016035596534188265,0.00014774594006561337,0.00034480964644490115,0.0006325115842339624,0.00018238929975320637,5,wz,5.235987755982988,0.0,6.727342380008571e-05,6.73185838448614e-05,0.0003522428233203033,0.00035247928076180844,0.9993291593168425,-0.00067084068315748,0.05719406311964554,0.0012024189195044364,0.0071648779291463155,0.0071505988132974435,4.820058694033406e-07,4.813681857539303e-07,1.0013247316052087
"(None, True, 'inverse_jacobian', 'held', 10, 15, 1.0)",bends_p0_m30_jac_contact_plant_contact_1_ctrl_inverse_jacobian_held_kp1_rollout10_Np15_bends_0_-30,bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_inverse_jacobian_held_kp1_rollout10_Np15_bends_0_-30,23,23,23,0.023029937420478448,0.023029937420478448,0.023029937420478448,0.0,0.02386751357791122,0.0016035596534188265,0.00014774594006561337,0.00034480964644490115,0.0006325115842339624,0.00018238929975320637,6,dL,0.5,0.0,0.010137710167286054,0.01013766974998774,0.005068855083643027,0.00506883487499387,1.0000039868430626,3.9868430626052646e-06,0.0029966844447335958,5.2453847032734535e-05,0.0009427477407357976,0.0009425276021467654,9.557303356443252e-06,9.555033560811744e-06,1.0002375497288485
"(None, True, 'inverse_jacobian', 'held', 10, 15, 1.0)",bends_p0_m30_jac_contact_plant_contact_1_ctrl_inverse_jacobian_held_kp1_rollout10_Np15_bends_0_-30,bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_inverse_jacobian_held_kp1_rollout10_Np15_bends_0_-30,24,24,24,0.023029937420478448,0.023029937420478448,0.023029937420478448,0.0,0.025833640626156902,0.0015224447994599218,0.00012573208113542123,0.009821204565319914,0.014078923983067674,0.008402840745102662,0,vx,0.5,0.0,0.0008506122781577123,0.0008640437474618099,0.00042530613907885615,0.00043202187373090494,0.9844551050296313,-0.015544894970368676,0.2128171751153897,0.01597578644561408,0.008191678736734175,0.008115755820386298,6.967942512189547e-06,7.012368072531572e-06,0.9936646850418411
"(None, True, 'inverse_jacobian', 'held', 10, 15, 1.0)",bends_p0_m30_jac_contact_plant_contact_1_ctrl_inverse_jacobian_held_kp1_rollout10_Np15_bends_0_-30,bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_inverse_jacobian_held_kp1_rollout10_Np15_bends_0_-30,24,24,24,0.023029937420478448,0.023029937420478448,0.023029937420478448,0.0,0.025833640626156902,0.0015224447994599218,0.00012573208113542123,0.009821204565319914,0.014078923983067674,0.008402840745102662,1,vy,0.5,0.0,8.187603921666958e-05,8.22448408741723e-05,4.093801960833479e-05,4.112242043708615e-05,0.9955158079998361,-0.004484192000163905,0.41588695881359555,0.008518140331308073,0.008656505957023702,0.008845344301844596,7.087604212166065e-07,7.274839345824755e-07,0.9742626435089389
"(None, True, 'inverse_jacobian', 'held', 10, 15, 1.0)",bends_p0_m30_jac_contact_plant_contact_1_ctrl_inverse_jacobian_held_kp1_rollout10_Np15_bends_0_-30,bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_inverse_jacobian_held_kp1_rollout10_Np15_bends_0_-30,24,24,24,0.023029937420478448,0.023029937420478448,0.023029937420478448,0.0,0.025833640626156902,0.0015224447994599218,0.00012573208113542123,0.009821204565319914,0.014078923983067674,0.008402840745102662,2,vz,1.0,,0.00022149837516200784,0.0002248060847056984,0.00022149837516200784,0.0002248060847056984,0.9852863878305571,-0.014713612169442865,0.2542397668551194,0.015358725882760212,0.0,0.0,0.0,0.0,
"(None, True, 'inverse_jacobian', 'held', 10, 15, 1.0)",bends_p0_m30_jac_contact_plant_contact_1_ctrl_inverse_jacobian_held_kp1_rollout10_Np15_bends_0_-30,bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_inverse_jacobian_held_kp1_rollout10_Np15_bends_0_-30,24,24,24,0.023029937420478448,0.023029937420478448,0.023029937420478448,0.0,0.025833640626156902,0.0015224447994599218,0.00012573208113542123,0.009821204565319914,0.014078923983067674,0.008402840745102662,3,wx,1.0,,3.3067494736375865e-13,3.3174180442284693e-13,3.3067494736375865e-13,3.3174180442284693e-13,,,,,0.0,0.0,0.0,0.0,
"(None, True, 'inverse_jacobian', 'held', 10, 15, 1.0)",bends_p0_m30_jac_contact_plant_contact_1_ctrl_inverse_jacobian_held_kp1_rollout10_Np15_bends_0_-30,bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_inverse_jacobian_held_kp1_rollout10_Np15_bends_0_-30,24,24,24,0.023029937420478448,0.023029937420478448,0.023029937420478448,0.0,0.025833640626156902,0.0015224447994599218,0.00012573208113542123,0.009821204565319914,0.014078923983067674,0.008402840745102662,4,wy,0.5,0.0,0.00011536048307723327,0.00011714481378230257,5.768024153861663e-05,5.857240689115129e-05,0.9847681630329342,-0.015231836967065739,0.24772137716486983,0.015824576280567333,-0.0016208446625860622,-0.0016205549376821552,1.8698142326908328e-07,1.8983960639876703e-07,0.9849442211564641
"(None, True, 'inverse_jacobian', 'held', 10, 15, 1.0)",bends_p0_m30_jac_contact_plant_contact_1_ctrl_inverse_jacobian_held_kp1_rollout10_Np15_bends_0_-30,bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_inverse_jacobian_held_kp1_rollout10_Np15_bends_0_-30,24,24,24,0.023029937420478448,0.023029937420478448,0.023029937420478448,0.0,0.025833640626156902,0.0015224447994599218,0.00012573208113542123,0.009821204565319914,0.014078923983067674,0.008402840745102662,5,wz,5.235987755982988,0.0,5.785127573734794e-05,5.7990522226272675e-05,0.0003029085714287495,0.00030363766433982306,0.9975988060879775,-0.0024011939120225914,0.3051472521577369,0.005836262576737668,0.0064971070998805554,0.006637672112022868,3.75865934330271e-07,3.8492207214297237e-07,0.9764728019822734
"(None, True, 'inverse_jacobian', 'held', 10, 15, 1.0)",bends_p0_m30_jac_contact_plant_contact_1_ctrl_inverse_jacobian_held_kp1_rollout10_Np15_bends_0_-30,bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_inverse_jacobian_held_kp1_rollout10_Np15_bends_0_-30,24,24,24,0.023029937420478448,0.023029937420478448,0.023029937420478448,0.0,0.025833640626156902,0.0015224447994599218,0.00012573208113542123,0.009821204565319914,0.014078923983067674,0.008402840745102662,6,dL,0.5,0.0,0.010114871843247407,0.010117454743179455,0.0050574359216237035,0.005058727371589728,0.9997447085262438,-0.0002552914737562315,0.09363298256509704,0.0016538178639761622,0.0008339153563189556,0.0008342025920637734,8.434946957282233e-06,8.440006971848221e-06,0.9994004727030599
"(None, True, 'mpc', 'lti', 10, 15, None)",bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,0,0,0,0.013737373737374261,0.013737373737374261,0.013737373737374261,0.0,0.0,0.0,0.0,0.0002886073645747007,0.0002946557288539883,0.00028090222274579417,0,vx,0.5,0.0,0.00026523952599348077,0.0002653144237955933,0.00013261976299674039,0.00013265721189779665,0.9997177017327553,-0.0002822982672446927,0.012137198342124442,0.0003529211216153542,0.0074399361229837094,0.007432019802171797,1.9733651306819737e-06,1.9718220514506494e-06,1.0007825651560134
"(None, True, 'mpc', 'lti', 10, 15, None)",bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,0,0,0,0.013737373737374261,0.013737373737374261,0.013737373737374261,0.0,0.0,0.0,0.0,0.0002886073645747007,0.0002946557288539883,0.00028090222274579417,1,vy,0.5,0.0,9.535252153400499e-07,9.537240652230117e-07,4.7676260767002495e-07,4.768620326115059e-07,0.9997915016615259,-0.00020849833847417167,0.012131996400466458,0.00029714882839884226,-0.06079034237828029,-0.060779748189275444,5.796512430684508e-08,5.7967108526306754e-08,0.9999657699079336
"(None, True, 'mpc', 'lti', 10, 15, None)",bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,0,0,0,0.013737373737374261,0.013737373737374261,0.013737373737374261,0.0,0.0,0.0,0.0,0.0002886073645747007,0.0002946557288539883,0.00028090222274579417,2,vz,1.0,,3.2980725744494285e-06,3.2989046577348084e-06,3.2980725744494285e-06,3.2989046577348084e-06,0.9997477698291677,-0.0002522301708322874,0.014391798412804786,0.0003559461773143449,0.0,0.0,0.0,0.0,
"(None, True, 'mpc', 'lti', 10, 15, None)",bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,0,0,0,0.013737373737374261,0.013737373737374261,0.013737373737374261,0.0,0.0,0.0,0.0,0.0002886073645747007,0.0002946557288539883,0.00028090222274579417,3,wx,1.0,,4.653720392887885e-21,4.3357907700539124e-21,4.653720392887885e-21,4.3357907700539124e-21,,,,,0.0,0.0,0.0,0.0,
"(None, True, 'mpc', 'lti', 10, 15, None)",bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,0,0,0,0.013737373737374261,0.013737373737374261,0.013737373737374261,0.0,0.0,0.0,0.0,0.0002886073645747007,0.0002946557288539883,0.00028090222274579417,4,wy,0.5,0.0,3.5394422439566184e-05,3.5404418347036675e-05,1.7697211219783092e-05,1.7702209173518337e-05,0.9997176649712894,-0.00028233502871054624,0.012137154500091006,0.00035295006634656663,0.023822839886593627,0.02381940749859267,8.431956586562418e-07,8.433122678587173e-07,0.9998617247644558
"(None, True, 'mpc', 'lti', 10, 15, None)",bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,0,0,0,0.013737373737374261,0.013737373737374261,0.013737373737374261,0.0,0.0,0.0,0.0,0.0002886073645747007,0.0002946557288539883,0.00028090222274579417,5,wz,5.235987755982988,0.0,1.7703305953564475e-05,1.7706998635465526e-05,9.269429321328433e-05,9.271362805050497e-05,0.9997914563627031,-0.00020854363729690391,0.012141397885009614,0.0002972975230475073,-0.09201365005443388,-0.0919895150141462,1.6289457988178576e-06,1.6288582168326226e-06,1.0000537689433802
"(None, True, 'mpc', 'lti', 10, 15, None)",bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,0,0,0,0.013737373737374261,0.013737373737374261,0.013737373737374261,0.0,0.0,0.0,0.0,0.0002886073645747007,0.0002946557288539883,0.00028090222274579417,6,dL,0.5,0.0,0.010002658510911207,0.01000265981002083,0.005001329255455603,0.005001329905010415,0.9999998701235823,-1.2987641770979886e-07,0.00046906373853519364,8.187735295224335e-06,0.04005958888164748,0.040059485560987644,0.00040070238767061513,0.0004007014062310008,1.0000024493041428
"(None, True, 'mpc', 'lti', 10, 15, None)",bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,1,1,1,0.014545454545455134,0.014545454545455134,0.014545454545455134,0.0,0.0012653350282070806,0.00019047381982728161,1.080756907578806e-07,0.00010936273091334603,0.00010477293456519478,0.00011473994961785631,0,vx,0.5,0.0,0.0005262459149439704,0.0005262938365687177,0.0002631229574719852,0.00026314691828435884,0.9999089451150336,-9.105488496644088e-05,0.003788629863255482,0.00011252993224029203,0.052237985568751505,0.05216260998935873,2.7490026510457555e-05,2.745286013673732e-05,1.0013538251947198
"(None, True, 'mpc', 'lti', 10, 15, None)",bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,1,1,1,0.014545454545455134,0.014545454545455134,0.014545454545455134,0.0,0.0012653350282070806,0.00019047381982728161,1.080756907578806e-07,0.00010936273091334603,0.00010477293456519478,0.00011473994961785631,1,vy,0.5,0.0,3.3709403707644086e-06,3.3701507831438264e-06,1.6854701853822043e-06,1.6850753915719132e-06,1.0002342885144877,0.0002342885144876516,0.012607303145919747,0.00032143364862785806,0.015858891268231038,0.01585484702461039,5.345937681164317e-08,5.343322511661626e-08,1.0004894275980878
"(None, True, 'mpc', 'lti', 10, 15, None)",bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,1,1,1,0.014545454545455134,0.014545454545455134,0.014545454545455134,0.0,0.0012653350282070806,0.00019047381982728161,1.080756907578806e-07,0.00010936273091334603,0.00010477293456519478,0.00011473994961785631,2,vz,1.0,,4.7893508765965335e-06,4.783715858067312e-06,4.7893508765965335e-06,4.783715858067312e-06,1.0011779584524692,0.001177958452469188,0.02745804234290996,0.0012718180489711827,0.0,0.0,0.0,0.0,
"(None, True, 'mpc', 'lti', 10, 15, None)",bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,1,1,1,0.014545454545455134,0.014545454545455134,0.014545454545455134,0.0,0.0012653350282070806,0.00019047381982728161,1.080756907578806e-07,0.00010936273091334603,0.00010477293456519478,0.00011473994961785631,3,wx,1.0,,1.38743806330074e-13,1.3878235006493586e-13,1.38743806330074e-13,1.3878235006493586e-13,,,,,0.0,0.0,0.0,0.0,
"(None, True, 'mpc', 'lti', 10, 15, None)",bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,1,1,1,0.014545454545455134,0.014545454545455134,0.014545454545455134,0.0,0.0012653350282070806,0.00019047381982728161,1.080756907578806e-07,0.00010936273091334603,0.00010477293456519478,0.00011473994961785631,4,wy,0.5,0.0,7.027028261498571e-05,7.027683952694062e-05,3.5135141307492856e-05,3.513841976347031e-05,0.9999066988214177,-9.330117858234846e-05,0.004268222047442444,0.00011939022966344075,-0.007178766258177793,-0.007170976696306835,5.04453933789077e-07,5.039535785377862e-07,1.0009928598041562
"(None, True, 'mpc', 'lti', 10, 15, None)",bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,1,1,1,0.014545454545455134,0.014545454545455134,0.014545454545455134,0.0,0.0012653350282070806,0.00019047381982728161,1.080756907578806e-07,0.00010936273091334603,0.00010477293456519478,0.00011473994961785631,5,wz,5.235987755982988,0.0,3.517612893384305e-05,3.520395471223197e-05,0.00018418178040048114,0.0001843274758354262,0.999209583735226,-0.0007904162647740672,0.007557032063756667,0.00080133665593877,0.06516876183893748,0.0650454991702607,2.292384768905376e-06,2.2898588070243798e-06,1.0011031081362953
"(None, True, 'mpc', 'lti', 10, 15, None)",bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,1,1,1,0.014545454545455134,0.014545454545455134,0.014545454545455134,0.0,0.0012653350282070806,0.00019047381982728161,1.080756907578806e-07,0.00010936273091334603,0.00010477293456519478,0.00011473994961785631,6,dL,0.5,0.0,0.010011223462773649,0.010011225710894507,0.0050056117313868245,0.005005612855447253,0.9999997754399987,-2.2456000122234318e-07,0.0003918886138327314,6.8434460415347955e-06,-0.009999195188503724,-0.00999919495355145,0.00010010417748000186,0.00010010419760724089,0.9999997989371124
"(None, True, 'mpc', 'lti', 10, 15, None)",bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,2,2,2,0.015757575757576442,0.015757575757576442,0.015757575757576442,0.0,0.001055162633593598,9.559215160109911e-05,2.9447496177614774e-07,3.192626920175329e-05,3.848639020730987e-05,2.3614244926194958e-05,0,vx,0.5,0.0,0.0005567255774049961,0.0005567367348071309,0.00027836278870249805,0.00027836836740356545,0.9999799592851751,-2.0040714824860506e-05,0.00026785370814395263,2.057875451235423e-05,-0.06950728868832891,-0.06940863518829822,3.8696485428865666e-05,3.8642336922152484e-05,1.0014012741212384
"(None, True, 'mpc', 'lti', 10, 15, None)",bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,2,2,2,0.015757575757576442,0.015757575757576442,0.015757575757576442,0.0,0.001055162633593598,9.559215160109911e-05,2.9447496177614774e-07,3.192626920175329e-05,3.848639020730987e-05,2.3614244926194958e-05,1,vy,0.5,0.0,1.7931287940392717e-06,1.7925028147848097e-06,8.965643970196359e-07,8.962514073924049e-07,1.0003492207930156,0.00034922079301567653,0.06993785541057525,0.0012698234506736009,-0.015913912099239855,-0.01587924390423664,2.8535694010956934e-08,2.8463589394998715e-08,1.0025332228819632
"(None, True, 'mpc', 'lti', 10, 15, None)",bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,2,2,2,0.015757575757576442,0.015757575757576442,0.015757575757576442,0.0,0.001055162633593598,9.559215160109911e-05,2.9447496177614774e-07,3.192626920175329e-05,3.848639020730987e-05,2.3614244926194958e-05,2,vz,1.0,,6.0083850041751e-06,6.0000431442154114e-06,6.0083850041751e-06,6.0000431442154114e-06,1.0013902999960476,0.001390299996047618,0.02233412571231521,0.0014439849411773309,-1.0532780032683919e-10,-1.049300916069294e-10,6.328499760065297e-16,6.295850767680519e-16,
"(None, True, 'mpc', 'lti', 10, 15, None)",bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,2,2,2,0.015757575757576442,0.015757575757576442,0.015757575757576442,0.0,0.001055162633593598,9.559215160109911e-05,2.9447496177614774e-07,3.192626920175329e-05,3.848639020730987e-05,2.3614244926194958e-05,3,wx,1.0,,1.1451393494244775e-13,1.1408441829851363e-13,1.1451393494244775e-13,1.1408441829851363e-13,,,,,-2.722254939739719e-21,-2.7007358756820944e-21,3.1173612506611123e-34,3.0811188135511853e-34,
"(None, True, 'mpc', 'lti', 10, 15, None)",bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,2,2,2,0.015757575757576442,0.015757575757576442,0.015757575757576442,0.0,0.001055162633593598,9.559215160109911e-05,2.9447496177614774e-07,3.192626920175329e-05,3.848639020730987e-05,2.3614244926194958e-05,4,wy,0.5,0.0,7.432563533598002e-05,7.432713966748605e-05,3.716281766799001e-05,3.716356983374303e-05,0.9999797606700223,-2.0239329977713008e-05,0.00034616704955971395,2.1121846241500383e-05,0.012565352351313947,0.012547627116511818,9.339277967318595e-07,9.326292331845092e-07,1.0013923684795043
"(None, True, 'mpc', 'lti', 10, 15, None)",bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,2,2,2,0.015757575757576442,0.015757575757576442,0.015757575757576442,0.0,0.001055162633593598,9.559215160109911e-05,2.9447496177614774e-07,3.192626920175329e-05,3.848639020730987e-05,2.3614244926194958e-05,5,wz,5.235987755982988,0.0,3.710699307347642e-05,3.711620406699186e-05,0.00019429176139406807,0.00019433999004333537,0.9997518336331264,-0.00024816636687359554,0.0014514453315412398,0.00024945565168443926,-0.02586407657667182,-0.025791412900441364,9.59738110382425e-07,9.57279344388828e-07,1.0025684937296613
"(None, True, 'mpc', 'lti', 10, 15, None)",bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,2,2,2,0.015757575757576442,0.015757575757576442,0.015757575757576442,0.0,0.001055162633593598,9.559215160109911e-05,2.9447496177614774e-07,3.192626920175329e-05,3.848639020730987e-05,2.3614244926194958e-05,6,dL,0.5,0.0,0.010014978119600908,0.01001497839627279,0.005007489059800454,0.005007489198136395,0.9999999723741909,-2.7625809126907364e-08,0.00011684540381678142,2.0395749468174858e-06,-0.009995842985845764,-0.009995856214307083,0.00010010814879021155,0.00010010828403853454,0.9999986489797095
"(None, True, 'mpc', 'lti', 10, 15, None)",bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,3,3,3,0.0165656565656572,0.0165656565656572,0.0165656565656572,0.0,0.003291706376644637,7.676369965777437e-05,1.5337856262842564e-06,8.693863334430654e-05,4.808544357931255e-05,0.0001233788783738426,0,vx,0.5,0.0,0.0006876480580880185,0.0006876747456909998,0.00034382402904400923,0.0003438373728454999,0.9999611915325544,-3.8808467445678714e-05,0.0005519499703343755,3.998618140185797e-05,0.16573546215604998,0.16557084664875882,0.00011396766870792804,0.00011385888986302874,1.000955382974752
