experiment,bend_deg,jacobian_contact,plant_contact,controller,solver,frame,stage,stage_1based,channel_index,channel,command,input_scale,command_utilization_abs,B_x,B_y,B_z,jacobian_gain_raw,jacobian_authority_scaled_m,contribution_x_m,contribution_y_m,contribution_z_m,contribution_norm_m,tangential_contribution_m,lateral_contribution_m,gain_ratio_from_stage0,direction_change_from_stage0_deg,solution_to_controller_gain_ratio,solution_to_controller_angle_deg,progress
bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_sqp_full_rollout10_Np15_sqp50_bends_0_-30,,True,True,mpc,sqp_full,18,1,2,5,wz,-0.1538714659230529,5.235987755982988,0.02938728528294,2.6865104251211997e-05,0.00012047657986426132,1.8386462173078444e-05,0.00012479744433865732,0.0006534378905351781,-4.133772973309631e-06,-1.8537907953109648e-05,-2.829151887710341e-06,1.92027657038398e-05,-5.675661867627853e-06,1.8344837776358807e-05,0.988198346482516,0.09306816244238242,0.9999191427893558,0.09915975198818353,0.0315146315458451
bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_sqp_full_rollout10_Np15_sqp50_bends_0_-30,,True,True,mpc,sqp_full,18,1,2,6,dL,-0.010000261942055446,0.5,0.02000052388411089,-0.009499324967400217,0.0031850857488092588,0.002100089629263589,0.010236812126559785,0.0051184060632798924,9.499573794670948e-05,-3.18516917960004e-05,-2.100144639443e-05,0.0001023708027172075,-9.819383579879881e-05,2.894394340935512e-05,0.9996755147660756,0.12926021631934337,0.9999672569374577,0.028249661325750398,0.0315146315458451
bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_sqp_full_rollout10_Np15_sqp50_bends_0_-30,,True,True,mpc,sqp_full,18,2,3,0,vx,0.008180167979985822,0.5,0.016360335959971644,1.3752971840037682e-06,1.6194989616400716e-05,0.002039426319457883,0.002039491083978684,0.001019745541989342,1.1250161987552293e-08,1.32477735496284e-07,1.668284987596971e-05,1.6683379660629005e-05,4.5798667331120606e-08,1.6683316798009927e-05,0.9780267279529352,0.011003404396137709,0.9991586562248566,0.0879552806912281,0.0315146315458451
bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_sqp_full_rollout10_Np15_sqp50_bends_0_-30,,True,True,mpc,sqp_full,18,2,3,1,vy,-0.006279936251047598,0.5,0.012559872502095197,-1.2465052984397122e-07,-4.188200823016286e-06,-0.0008283271366235663,0.0008283377341585283,0.00041416886707926415,7.827973810794454e-10,2.6301634175127363e-08,5.2018416130087905e-06,5.20190816485277e-06,9.146544517208701e-09,5.201900123636104e-06,0.9679290595306757,0.026007673397364494,0.9991597810299792,0.08808712112497952,0.0315146315458451
bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_sqp_full_rollout10_Np15_sqp50_bends_0_-30,,True,True,mpc,sqp_full,18,2,3,2,vz,0.0,0.0,0.0,-6.426393944440785e-05,-0.00029885267826925034,-2.557466124049695e-05,0.0003067520831537819,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.9722435989466929,0.16000546273599806,1.0001975009519315,0.07495081122953363,0.0315146315458451
bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_sqp_full_rollout10_Np15_sqp50_bends_0_-30,,True,True,mpc,sqp_full,18,2,3,3,wx,0.0,0.0,0.0,5.545037948452986e-12,2.4958830099747726e-11,2.8304977850558675e-12,2.5723576024904914e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9673983964372859,0.17516868702038674,1.0000600042604142,0.1047216987397709,0.0315146315458451
bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_sqp_full_rollout10_Np15_sqp50_bends_0_-30,,True,True,mpc,sqp_full,18,2,3,4,wy,-0.004889748520172244,0.5,0.009779497040344488,6.20106966115537e-07,1.38213171258235e-06,-0.00029446517217280774,0.00029446906873809627,0.00014723453436904814,-3.0321671199119465e-09,-6.758276496282676e-09,1.4398606398742517e-06,1.4398796930986051e-06,-1.6651567012525812e-09,1.4398787302585218e-06,0.9765139509468586,0.017733203479727382,0.9991181596470425,0.08797713130834241,0.0315146315458451
bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_sqp_full_rollout10_Np15_sqp50_bends_0_-30,,True,True,mpc,sqp_full,18,2,3,5,wz,-0.13812577069967175,5.235987755982988,0.026380079010276534,2.638417177031353e-05,0.00011906686882166805,1.8212865084192816e-05,0.00012330755137288522,0.0006456368292086703,-3.644334060047079e-06,-1.6446203020789617e-05,-2.5156660264032746e-06,1.703195056646914e-05,-5.055184767463615e-06,1.6264453481917313e-05,0.9764007510027835,0.17162280806907973,0.9999174633203002,0.09799949162373235,0.0315146315458451
bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_sqp_full_rollout10_Np15_sqp50_bends_0_-30,,True,True,mpc,sqp_full,18,2,3,6,dL,-0.009999559289137342,0.5,0.019999118578274685,-0.009502832415909475,0.0031777896473659624,0.002075536353336368,0.010232791511693522,0.005116395755846761,9.502413615762304e-05,-3.177649598724279e-05,-2.0754448821946925e-05,0.0001023234054145607,-9.818103921233237e-05,2.881948706724336e-05,0.9992828817679884,0.2721487902874722,0.9999744088309669,0.02719496259537049,0.0315146315458451
bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_sqp_full_rollout10_Np15_sqp50_bends_0_-30,,True,True,mpc,sqp_full,18,3,4,0,vx,0.008046090878285311,0.5,0.016092181756570623,1.3170466463055759e-06,1.5890124943326412e-05,0.0020163303025815303,0.0020163933445117074,0.0010081966722558537,1.0597077007115555e-08,1.2785338936131255e-07,1.6223576855211514e-05,1.622408409631086e-05,4.434722284668349e-08,1.6224023486422618e-05,0.9669503340763183,0.014232355913068215,0.9991604085117405,0.08824032905704317,0.0315146315458451
bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_sqp_full_rollout10_Np15_sqp50_bends_0_-30,,True,True,mpc,sqp_full,18,3,4,1,vy,-0.006204955715304525,0.5,0.01240991143060905,-9.577553638331627e-08,-4.020296749215608e-06,-0.0008156849766513823,0.000815694889706728,0.000407847444853364,5.942829618680147e-10,2.494576329126559e-08,5.0612891577610325e-06,5.061350667830456e-06,8.722153564572537e-09,5.061343152443331e-06,0.9531556452150101,0.033397632028532874,0.9991462544698861,0.08861303116893102,0.0315146315458451
bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_sqp_full_rollout10_Np15_sqp50_bends_0_-30,,True,True,mpc,sqp_full,18,3,4,2,vz,0.0,0.0,0.0,-6.309148760475487e-05,-0.00029511957950197147,-2.5170150581540433e-05,0.0003028359927318726,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.9598316413604455,0.22649303948636854,1.0001812827901275,0.07595236625915075,0.0315146315458451
bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_sqp_full_rollout10_Np15_sqp50_bends_0_-30,,True,True,mpc,sqp_full,18,3,4,3,wx,0.0,0.0,0.0,5.423874021694755e-12,2.455971697350271e-11,2.7925964487925982e-12,2.530606058136235e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9516967004452578,0.24914605335920442,0.9992569620797417,0.10533827518338067,0.0315146315458451
bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_sqp_full_rollout10_Np15_sqp50_bends_0_-30,,True,True,mpc,sqp_full,18,3,4,4,wy,-0.005009792089441087,0.5,0.010019584178882174,6.168587117246732e-07,1.3957446598722683e-06,-0.0002909584624182134,0.0002909624640234487,0.00014548123201172435,-3.090333894301088e-09,-6.992390555907731e-09,1.4576414033787073e-06,1.4576614505889604e-06,-1.74301179603446e-09,1.4576604084775682e-06,0.9648854004882875,0.023492662661350243,0.999117831101924,0.08844206598319779,0.0315146315458451
bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_sqp_full_rollout10_Np15_sqp50_bends_0_-30,,True,True,mpc,sqp_full,18,3,4,5,wz,-0.12261639049905407,5.235987755982988,0.023418005582412683,2.5917809172629854e-05,0.00011766541242665073,1.8032760306801363e-05,0.00012182800399795286,0.0006378899372691276,-3.1779482103911474e-06,-1.4427708158338455e-05,-2.211111979554598e-06,1.4938110111933308e-05,-4.451294769779266e-06,1.425949187694919e-05,0.964685076237176,0.24542029416743708,0.999916935482662,0.09691989579620486,0.0315146315458451
bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_sqp_full_rollout10_Np15_sqp50_bends_0_-30,,True,True,mpc,sqp_full,18,3,4,6,dL,-0.00999881165807705,0.5,0.0199976233161541,-0.009506613604086413,0.0031684390643258605,0.0020494896844210613,0.010228153122059491,0.005114076561029746,9.50548389333731e-05,-3.168062545428815e-05,-2.049246134969796e-05,0.00010226937667744562,-9.815992275383482e-05,2.8699389731393904e-05,0.9988299199974919,0.4263585843377691,0.9999495856384109,0.02865615639843036,0.0315146315458451
bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_sqp_full_rollout10_Np15_sqp50_bends_0_-30,,True,True,mpc,sqp_full,18,4,5,0,vx,0.007797291144151019,0.5,0.015594582288302038,1.2565329822172114e-06,1.5574711939928808e-05,0.00199326315114139,0.001993324394127873,0.0009966621970639365,9.797553494575931e-09,1.2144056348191004e-07,1.5542053116357315e-05,1.5542530645753458e-05,4.227088013834756e-08,1.554247316378181e-05,0.9558877458461233,0.01801950191758317,0.9991727015795788,0.08839436642581855,0.0315146315458451
bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_sqp_full_rollout10_Np15_sqp50_bends_0_-30,,True,True,mpc,sqp_full,18,4,5,1,vy,-0.005739041073159268,0.5,0.011478082146318536,-6.501125613552235e-08,-3.845766635277372e-06,-0.0008034929048535682,0.000803502110947757,0.0004017510554738785,3.731022691794402e-10,2.2071012677642356e-08,4.611278782946679e-06,4.611331617099352e-06,7.764467687768974e-09,4.611325080267239e-06,0.9389081415814525,0.04171727738583953,0.9990815313356369,0.08878994498943903,0.0315146315458451
bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_sqp_full_rollout10_Np15_sqp50_bends_0_-30,,True,True,mpc,sqp_full,18,4,5,2,vz,0.0,0.0,0.0,-6.198448638141019e-05,-0.0002915198781787499,-2.4771316948351293e-05,0.0002990644312998055,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.9478777650487947,0.28945855281299643,1.000102396527338,0.07611622652625889,0.0315146315458451
bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_sqp_full_rollout10_Np15_sqp50_bends_0_-30,,True,True,mpc,sqp_full,18,4,5,3,wx,0.0,0.0,0.0,5.31245196908793e-12,2.419025351581162e-11,2.758138567242877e-12,2.491982823855765e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9371714824615788,0.31870779528430326,0.9992374544094397,0.09880514621957592,0.0315146315458451
bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_sqp_full_rollout10_Np15_sqp50_bends_0_-30,,True,True,mpc,sqp_full,18,4,5,4,wy,-0.003756704531042325,0.5,0.00751340906208465,6.147314180343477e-07,1.4124104231960892e-06,-0.00028747842878170494,0.00028748255566680503,0.00014374127783340252,-2.3093643035037076e-09,-5.306008636512157e-09,1.0799715159811593e-06,1.079987019469114e-06,-1.3369066428813933e-09,1.0799861919961796e-06,0.9533453800955125,0.030054883595545555,0.999119280100122,0.08864426099662101,0.0315146315458451
bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_sqp_full_rollout10_Np15_sqp50_bends_0_-30,,True,True,mpc,sqp_full,18,4,5,5,wz,-0.05833936557802851,5.235987755982988,0.011141998090306087,2.546847521748782e-05,0.00011627190003272818,1.7858218329218773e-05,0.00012036076573792048,0.0006302074957044883,-1.4858146864279811e-06,-6.7832288824613145e-06,-1.0418371276805436e-06,7.0217707136359915e-06,-2.099984332248114e-06,6.700397731417781e-06,0.9530668701902213,0.3147127899275055,0.9999205952578909,0.09662279534035378,0.0315146315458451
bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_sqp_full_rollout10_Np15_sqp50_bends_0_-30,,True,True,mpc,sqp_full,18,4,5,6,dL,-0.009999619786414008,0.5,0.019999239572828016,-0.009523385994235148,0.003094145217910359,0.0020231640385850232,0.010215762729808057,0.005107881364904029,9.523023902161182e-05,-3.094027574305471e-05,-2.023087115139607e-05,0.00010215374312629942,-9.794227946000985e-05,2.9029246095813452e-05,0.9976199366941969,0.784581712399972,0.9999769404282842,0.02318946740399451,0.0315146315458451
bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_sqp_full_rollout10_Np15_sqp50_bends_0_-30,,True,True,mpc,sqp_full,18,5,6,0,vx,-0.009522914011762335,0.5,0.01904582802352467,1.184116179637723e-06,1.5233546793107177e-05,0.001969755832964581,0.001969815094006799,0.0009849075470033995,-1.1276236558626559e-08,-1.4506775620491752e-07,-1.8757815421488998e-05,1.875837975929829e-05,-5.074318032708222e-08,1.8758311126636694e-05,0.9446139903222586,0.022667283229449216,0.9992202120018939,0.0880693087644826,0.0315146315458451
bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_sqp_full_rollout10_Np15_sqp50_bends_0_-30,,True,True,mpc,sqp_full,18,5,6,1,vy,0.005012666282300521,0.5,0.010025332564601043,-2.762805754293488e-08,-3.6615843700926727e-06,-0.0007926686260520795,0.0007926770834903078,0.0003963385417451539,-1.3849023249092826e-10,-1.8354300511762133e-08,-3.973383294848739e-06,3.973425689164181e-06,-6.517512931586239e-09,3.973420343902093e-06,0.926258882451749,0.051541246118487476,0.9988359186233908,0.08807285488085975,0.0315146315458451
bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_sqp_full_rollout10_Np15_sqp50_bends_0_-30,,True,True,mpc,sqp_full,18,5,6,2,vz,0.0,0.0,0.0,-6.109787476462593e-05,-0.0002884731615106167,-2.4404530817203806e-05,0.00029588054403270945,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.9377865083460648,0.3355738460468885,0.9998139336955156,0.07521692943923676,0.0315146315458451
bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_sqp_full_rollout10_Np15_sqp50_bends_0_-30,,True,True,mpc,sqp_full,18,5,6,3,wx,0.0,0.0,0.0,5.2185700781410545e-12,2.3858478452048346e-11,2.730924408709515e-12,2.4574751592506682e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9241940257613728,0.37215648756560693,0.9993782599912229,0.08085220214678963,0.0315146315458451
bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_sqp_full_rollout10_Np15_sqp50_bends_0_-30,,True,True,mpc,sqp_full,18,5,6,4,wy,0.0058661116880371214,0.5,0.011732223376074243,6.161795577064079e-07,1.435053070172154e-06,-0.00028401229910848396,0.00028401659300021274,0.00014200829650010637,3.6145781053911033e-09,8.418181587890428e-09,-1.6660478673465728e-06,1.6660730557950302e-06,2.133621120825368e-09,1.6660716896061534e-06,0.9418516061929005,0.03803593349209201,0.9991253842755291,0.08803022161049286,0.0315146315458451
bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_sqp_full_rollout10_Np15_sqp50_bends_0_-30,,True,True,mpc,sqp_full,18,5,6,5,wz,0.18430006418466066,5.235987755982988,0.0351987194725708,2.5060829866985227e-05,0.00011487439461879336,1.769279579256827e-05,0.00011889998635665927,0.0006225588727500123,4.618712553006238e-06,2.1171358301417654e-05,3.260783400176426e-06,2.191327511708758e-05,6.570535640124658e-06,2.09050158516807e-05,0.9414998082460616,0.3677484560293586,0.9999352273418527,0.0987869704229905,0.0315146315458451
bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_sqp_full_rollout10_Np15_sqp50_bends_0_-30,,True,True,mpc,sqp_full,18,5,6,6,dL,0.010560117006872122,0.5,0.021120234013744243,-0.009524114370530643,0.0030963253424441985,0.001998786282694789,0.010212302961286418,0.005106151480643209,-0.00010057576213963582,3.269755790755413e-05,2.1107417016987947e-05,0.00010784311418081124,0.00010345045179243291,3.046541153762742e-05,0.9972820731254334,0.8762294781469941,0.9999648546155578,0.0257007124215661,0.0315146315458451
bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_sqp_full_rollout10_Np15_sqp50_bends_0_-30,,True,True,mpc,sqp_full,18,6,7,0,vx,-0.023784619025130887,0.5,0.047569238050261774,1.2043230025733266e-06,1.5380454386650215e-05,0.001993316945145469,0.0019933766459390204,0.0009966883229695102,-2.8644363799408296e-08,-3.658182480198785e-07,-4.74102841366227e-05,4.7411704097252816e-05,-1.2770918634899082e-07,4.741153209683465e-05,0.9559128029146673,0.02366705138992568,0.9965926402704008,0.08515208610813835,0.0315146315458451
bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_sqp_full_rollout10_Np15_sqp50_bends_0_-30,,True,True,mpc,sqp_full,18,6,7,1,vy,0.016338267984316947,0.5,0.032676535968633895,-3.152161741624563e-08,-3.728251597575646e-06,-0.0008064440817809357,0.0008064527003445916,0.0004032263501722958,-5.150086326457335e-10,-6.091317371414869e-08,-1.317589952250334e-05,1.317604033490599e-05,-2.158877923285645e-08,1.3176022648420151e-05,0.9423559637705992,0.051294267744706364,0.9949790944061152,0.08289659716213665,0.0315146315458451
bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_sqp_full_rollout10_Np15_sqp50_bends_0_-30,,True,True,mpc,sqp_full,18,6,7,2,vz,0.0,0.0,0.0,-6.24278633885428e-05,-0.0002926562312750884,-2.485211837138268e-05,0.00030027077050379347,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.9517012291217275,0.25190525435706035,0.9964074371211583,0.07632500028328985,0.0315146315458451
bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_sqp_full_rollout10_Np15_sqp50_bends_0_-30,,True,True,mpc,sqp_full,18,6,7,3,wx,0.0,0.0,0.0,5.3495993463752495e-12,2.4278945115164984e-11,2.789323063291542e-12,2.5017308252954437e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.940837458355476,0.2999484821545918,0.9957811491563756,0.1334308958816366,0.0315146315458451
bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_sqp_full_rollout10_Np15_sqp50_bends_0_-30,,True,True,mpc,sqp_full,18,6,7,4,wy,0.015336844724877518,0.5,0.030673689449755036,6.293833578972195e-07,1.460427708486512e-06,-0.0002876311478729428,0.0002876355440469929,0.00014381777202349645,9.65275483249167e-09,2.239835299696632e-08,-4.411354252965608e-06,4.411421676404398e-06,5.632578243301612e-09,4.4114180805170714e-06,0.9538527178890078,0.039476942746260894,0.9963171081694396,0.08327751959284664,0.0315146315458451
bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_sqp_full_rollout10_Np15_sqp50_bends_0_-30,,True,True,mpc,sqp_full,18,6,7,5,wz,0.4015071654205529,5.235987755982988,0.07668222007619559,2.5562156537192375e-05,0.00011631757225563653,1.7928408784609717e-05,0.00012043516639181938,0.0006305970566173401,1.0263389013284567e-05,4.670233872496098e-05,7.198384591609588e-06,4.835558227493205e-05,1.4429209976229816e-05,4.6152575622705955e-05,0.953656005677328,0.28788625817507396,0.9971343295100562,0.11505895706352644,0.0315146315458451
bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_sqp_full_rollout10_Np15_sqp50_bends_0_-30,,True,True,mpc,sqp_full,18,6,7,6,dL,0.028558148099768064,0.5,0.05711629619953613,-0.009522193705497263,0.0030946265449925204,0.00202379370084182,0.010214921799091321,0.0051074608995456605,-0.00027193621807627006,8.837680318536995e-05,5.7795800232018404e-05,0.0002917192495659992,0.0002796930026409561,8.289719440991853e-05,0.9975378156357323,0.7780846864582907,0.9999259396643716,0.05708489799867297,0.0315146315458451
bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_sqp_full_rollout10_Np15_sqp50_bends_0_-30,,True,True,mpc,sqp_full,18,7,8,0,vx,-0.024889203273828438,0.5,0.049778406547656875,1.3478092995414611e-06,1.6112503398826534e-05,0.0020591433652039064,0.0020592068443502595,0.0010296034221751297,-3.354589963064375e-08,-4.010273723436452e-07,-5.1250437786515175e-05,5.12520177318924e-05,-1.3860319890389535e-07,5.125183031603327e-05,0.9874813123621494,0.017428385238600713,0.9930965084870462,0.08174401895662718,0.0315146315458451
bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_sqp_full_rollout10_Np15_sqp50_bends_0_-30,,True,True,mpc,sqp_full,18,7,8,1,vy,0.024063417025817747,0.5,0.048126834051635495,-9.758283153938777e-08,-4.120622839848224e-06,-0.0008427684454423514,0.0008427785246957323,0.00042138926234786613,-2.3481763698924084e-09,-9.915626580137724e-08,-2.0279888558879436e-05,2.028013110015685e-05,-3.45785406241015e-08,2.0280101621147694e-05,0.9848034094813689,0.035652811030677266,0.9888651324422922,0.07717196290102293,0.0315146315458451
bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_sqp_full_rollout10_Np15_sqp50_bends_0_-30,,True,True,mpc,sqp_full,18,7,8,2,vz,0.0,0.0,0.0,-6.582573324993707e-05,-0.0003035099375940984,-2.605898081181909e-05,0.00031165747200607297,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.9877911149177369,0.069897135293855,0.9907490033266176,0.08733705734927875,0.0315146315458451
bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_sqp_full_rollout10_Np15_sqp50_bends_0_-30,,True,True,mpc,sqp_full,18,7,8,3,wx,0.0,0.0,0.0,5.6860693902949495e-12,2.5371769524997678e-11,2.8900057724610035e-12,2.6161234819971858e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9838576327473744,0.10098230008332691,0.9890070729426023,0.12544072315664162,0.0315146315458451
bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_sqp_full_rollout10_Np15_sqp50_bends_0_-30,,True,True,mpc,sqp_full,18,7,8,4,wy,0.01971558322832354,0.5,0.03943116645664708,6.445726618282574e-07,1.4528671299410474e-06,-0.0002976406242018236,0.00029764486804254633,0.00014882243402127316,1.270812596097705e-08,2.8644122820048272e-08,-5.868158498581222e-06,5.868242168376199e-06,7.03244826674665e-09,5.86823795456353e-06,0.9870454894187687,0.02820758595861938,0.9924278537929495,0.07784561028559982,0.0315146315458451
bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_sqp_full_rollout10_Np15_sqp50_bends_0_-30,,True,True,mpc,sqp_full,18,7,8,5,wz,0.49858755092435053,5.235987755982988,0.09522320795243099,2.6893768728961527e-05,0.00012031554494507255,1.8481269725344878e-05,0.00012466219347716286,0.0006527297186804072,1.3408898285698812e-05,5.9987832892292346e-05,9.214531010332046e-06,6.215501773863619e-05,1.833825509484683e-05,5.9388169109398415e-05,0.9871273736080518,0.10080208952719372,0.993245054161359,0.14207941399797383,0.0315146315458451
bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_sqp_full_rollout10_Np15_sqp50_bends_0_-30,,True,True,mpc,sqp_full,18,7,8,6,dL,0.032687480398237025,0.5,0.06537496079647405,-0.009497750256849138,0.0031885175856582997,0.002097801343721625,0.010235950117758994,0.005117975058879497,-0.00031045752534810685,0.00010422460608063972,6.857184030229592e-05,0.0003345874188315791,0.00032097398216119385,9.44692733959785e-05,0.9995913353280818,0.13508352379863833,0.9997746000848372,0.09311548772356829,0.0315146315458451
bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_sqp_full_rollout10_Np15_sqp50_bends_0_-30,,True,True,mpc,sqp_full,18,8,9,0,vx,-0.015333247757279265,0.5,0.03066649551455853,1.6345212953382533e-06,1.738196702194967e-05,0.002136043699136865,0.002136115045838992,0.001068057522919496,-2.506251998597047e-08,-2.6652200685641194e-07,-3.275248725924084e-05,3.2753581235901216e-05,-9.055038027346237e-08,3.2753456068106955e-05,1.0243622172337867,0.007673036141906311,0.9885549582064882,0.05809264174640557,0.0315146315458451
bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_sqp_full_rollout10_Np15_sqp50_bends_0_-30,,True,True,mpc,sqp_full,18,8,9,1,vy,0.037105439899949966,0.5,0.07421087979989993,-2.463319791311972e-07,-4.853831211293952e-06,-0.0008867705966493459,0.0008867839147383699,0.00044339195736918497,-9.140256447088367e-09,-1.8010354229516905e-07,-3.290401307901507e-05,3.290450725256694e-05,-6.108649348954264e-08,3.290445054965275e-05,1.0362245799071257,0.007015743472268378,0.978784250456378,0.04258852098229659,0.0315146315458451
bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_sqp_full_rollout10_Np15_sqp50_bends_0_-30,,True,True,mpc,sqp_full,18,8,9,2,vz,0.0,0.0,0.0,-7.003169665636857e-05,-0.00031662315418058256,-2.7570953920322313e-05,0.0003254455681061076,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,1.0314921650853413,0.20538967224400523,0.9805508780748811,0.13197767764295923,0.0315146315458451
bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_sqp_full_rollout10_Np15_sqp50_bends_0_-30,,True,True,mpc,sqp_full,18,8,9,3,wx,0.0,0.0,0.0,6.11284012868954e-12,2.6731558913888058e-11,2.9974689435659084e-12,2.7584921179391238e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0373988627769202,0.1880900642530873,0.9800716284751143,0.28924801431471464,0.0315146315458451
bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_sqp_full_rollout10_Np15_sqp50_bends_0_-30,,True,True,mpc,sqp_full,18,8,9,4,wy,0.024691333601688223,0.5,0.049382667203376446,6.378132967855385e-07,1.345228778636949e-06,-0.00030942505431706506,0.00030942863585225447,0.00015471431792612723,1.5748460886524307e-08,3.3215492543916504e-08,-7.640117240863153e-06,7.64020567374332e-06,7.809701814367695e-09,7.640201682263185e-06,1.026122645162868,0.006141084046505041,0.987019828932755,0.03949525249025322,0.0315146315458451
bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_sqp_full_rollout10_Np15_sqp50_bends_0_-30,,True,True,mpc,sqp_full,18,8,9,5,wz,0.5428395749182796,5.235987755982988,0.10367472198497694,2.851051087774352e-05,0.00012500670159969348,1.900866029875379e-05,0.00012961810769216683,0.0006786788248298698,1.547663360557728e-05,6.785858475831383e-05,1.0318653076341485e-05,7.036183848132764e-05,2.047721838569973e-05,6.731620786747274e-05,1.0263703746048205,0.18559635422085227,0.9881151214031132,0.27004335018807996,0.0315146315458451
bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_sqp_full_rollout10_Np15_sqp50_bends_0_-30,,True,True,mpc,sqp_full,18,8,9,6,dL,0.030161872248630744,0.5,0.06032374449726149,-0.009449841444404819,0.0033850713539034243,0.002212616162596591,0.01027880740545284,0.00513940370272642,-0.00028502491041595436,0.0001021000897289346,6.673664603149396e-05,0.00031002807583154824,0.0002978806869043757,8.593313780602632e-05,1.0037765621943309,1.196156489068408,0.9996335931555269,0.2525861167312122,0.0315146315458451
bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_sqp_full_rollout10_Np15_sqp50_bends_0_-30,,True,True,mpc,sqp_full,18,9,10,0,vx,-0.03878459115595973,0.5,0.07756918231191946,2.422788984283218e-06,1.9807169666847014e-05,0.002208251433082307,0.0022083415916897314,0.0011041707958448657,-9.396688021258756e-08,-7.682129774853886e-07,-8.564612900165945e-05,8.56496257663876e-05,-2.477511954601108e-07,8.564926744151053e-05,1.058998059902898,0.0550934491081877,1.0179722086105913,0.18410573809392902,0.0315146315458451
