experiment,bend_deg,jacobian_contact,plant_contact,controller,solver,frame,npz_path,Np_inferred,progress,failed_run,source_x,source_y,source_z,source_qw,source_qx,source_qy,source_qz,source_L,first_lin_nl_error_m,first_applied_lin_error_m,first_applied_nl_error_m
bends_p0_m30_jac_contact_plant_contact_1_ctrl_inverse_jacobian_held_kp1_rollout10_Np15_bends_0_-30,,True,True,inverse_jacobian,held,0,/Users/jackhilton-jones/Proper-Research/experiment1_sim_overhead/bends_p0_m30_jac_contact_plant_contact_1_ctrl_inverse_jacobian_held_kp1_rollout10_Np15_bends_0_-30/rollout_frames/rollout_0000.npz,15,0.013737373737374261,False,0.7851328220229531,-0.7099273166922002,0.1,6.123233995736766e-17,6.123233995736766e-17,1.0,6.123233995736766e-17,0.013,,1.284954431380544e-06,
bends_p0_m30_jac_contact_plant_contact_1_ctrl_inverse_jacobian_held_kp1_rollout10_Np15_bends_0_-30,,True,True,inverse_jacobian,held,1,/Users/jackhilton-jones/Proper-Research/experiment1_sim_overhead/bends_p0_m30_jac_contact_plant_contact_1_ctrl_inverse_jacobian_held_kp1_rollout10_Np15_bends_0_-30/rollout_frames/rollout_0001.npz,15,0.014545454545455134,False,0.7851702372683816,-0.7092983370635095,0.1,2.4963809642745296e-06,-0.005838836447445206,0.9999829538460685,6.087361941911655e-17,0.018000000000000002,,7.391252033658069e-08,
bends_p0_m30_jac_contact_plant_contact_1_ctrl_inverse_jacobian_held_kp1_rollout10_Np15_bends_0_-30,,True,True,inverse_jacobian,held,2,/Users/jackhilton-jones/Proper-Research/experiment1_sim_overhead/bends_p0_m30_jac_contact_plant_contact_1_ctrl_inverse_jacobian_held_kp1_rollout10_Np15_bends_0_-30/rollout_frames/rollout_0002.npz,15,0.015757575757576442,False,0.7853570122203807,-0.708028539853953,0.1,2.139660500211866e-05,-0.003827249674790742,0.9999926758242277,1.153789707328542e-07,0.017000000000000008,,2.0621943578278112e-07,
bends_p0_m30_jac_contact_plant_contact_1_ctrl_inverse_jacobian_held_kp1_rollout10_Np15_bends_0_-30,,True,True,inverse_jacobian,held,3,/Users/jackhilton-jones/Proper-Research/experiment1_sim_overhead/bends_p0_m30_jac_contact_plant_contact_1_ctrl_inverse_jacobian_held_kp1_rollout10_Np15_bends_0_-30/rollout_frames/rollout_0003.npz,15,0.0165656565656572,False,0.7859050907003157,-0.7070272047041923,0.1,7.676748340239575e-05,-0.0018315186702924755,0.999998319821577,3.700015311759165e-07,0.016000000000000014,,1.9095712905537515e-07,
bends_p0_m30_jac_contact_plant_contact_1_ctrl_inverse_jacobian_held_kp1_rollout10_Np15_bends_0_-30,,True,True,inverse_jacobian,held,4,/Users/jackhilton-jones/Proper-Research/experiment1_sim_overhead/bends_p0_m30_jac_contact_plant_contact_1_ctrl_inverse_jacobian_held_kp1_rollout10_Np15_bends_0_-30/rollout_frames/rollout_0004.npz,15,0.017777777777778503,False,0.7858189270336885,-0.7071095398293201,0.1,6.81801726856663e-05,-0.0020202980841623327,0.9999979568714128,3.3978140568233634e-07,0.01762929656800115,,6.521950237544941e-09,
bends_p0_m30_jac_contact_plant_contact_1_ctrl_inverse_jacobian_held_kp1_rollout10_Np15_bends_0_-30,,True,True,inverse_jacobian,held,5,/Users/jackhilton-jones/Proper-Research/experiment1_sim_overhead/bends_p0_m30_jac_contact_plant_contact_1_ctrl_inverse_jacobian_held_kp1_rollout10_Np15_bends_0_-30/rollout_frames/rollout_0005.npz,15,0.01858585858585937,False,0.7858595388846795,-0.7070452702817107,0.1,7.224998266352166e-05,-0.0019236492218349924,0.9999981471750264,3.5459326603101823e-07,0.017886213894387812,,1.105096879805359e-06,
bends_p0_m30_jac_contact_plant_contact_1_ctrl_inverse_jacobian_held_kp1_rollout10_Np15_bends_0_-30,,True,True,inverse_jacobian,held,6,/Users/jackhilton-jones/Proper-Research/experiment1_sim_overhead/bends_p0_m30_jac_contact_plant_contact_1_ctrl_inverse_jacobian_held_kp1_rollout10_Np15_bends_0_-30/rollout_frames/rollout_0006.npz,15,0.01939393939394013,False,0.7858614196892216,-0.7070403420212932,0.1,7.247690133721869e-05,-0.0019165848004984627,0.9999981607231461,3.555401888387417e-07,0.018989100694296088,,2.2524952383345274e-08,
bends_p0_m30_jac_contact_plant_contact_1_ctrl_inverse_jacobian_held_kp1_rollout10_Np15_bends_0_-30,,True,True,inverse_jacobian,held,7,/Users/jackhilton-jones/Proper-Research/experiment1_sim_overhead/bends_p0_m30_jac_contact_plant_contact_1_ctrl_inverse_jacobian_held_kp1_rollout10_Np15_bends_0_-30/rollout_frames/rollout_0007.npz,15,0.020202020078144416,False,0.7858552961015158,-0.7070507795504553,0.1,7.189325877275303e-05,-0.0019286952838390415,0.9999981374811339,3.5354384612924553e-07,0.019477001479982048,,8.027144850914924e-07,
bends_p0_m30_jac_contact_plant_contact_1_ctrl_inverse_jacobian_held_kp1_rollout10_Np15_bends_0_-30,,True,True,inverse_jacobian,held,8,/Users/jackhilton-jones/Proper-Research/experiment1_sim_overhead/bends_p0_m30_jac_contact_plant_contact_1_ctrl_inverse_jacobian_held_kp1_rollout10_Np15_bends_0_-30/rollout_frames/rollout_0008.npz,15,0.021010069885121038,False,0.7858575920717442,-0.707042690209597,0.1,7.217160142387893e-05,-0.0019199936999986906,0.9999981542059596,3.547062775845402e-07,0.02024873009087641,,4.126630786077716e-07,
bends_p0_m30_jac_contact_plant_contact_1_ctrl_inverse_jacobian_held_kp1_rollout10_Np15_bends_0_-30,,True,True,inverse_jacobian,held,9,/Users/jackhilton-jones/Proper-Research/experiment1_sim_overhead/bends_p0_m30_jac_contact_plant_contact_1_ctrl_inverse_jacobian_held_kp1_rollout10_Np15_bends_0_-30/rollout_frames/rollout_0009.npz,15,0.02141407059843531,False,0.7861225746082517,-0.7064071726419638,0.1,9.868419958662337e-05,-0.0013087706999986735,0.9999991386898698,4.4972376635005287e-07,0.020675477819970298,,1.6881149022761643e-08,
bends_p0_m30_jac_contact_plant_contact_1_ctrl_inverse_jacobian_held_kp1_rollout10_Np15_bends_0_-30,,True,True,inverse_jacobian,held,10,/Users/jackhilton-jones/Proper-Research/experiment1_sim_overhead/bends_p0_m30_jac_contact_plant_contact_1_ctrl_inverse_jacobian_held_kp1_rollout10_Np15_bends_0_-30/rollout_frames/rollout_0010.npz,15,0.02141407059843531,False,0.7865050536529844,-0.7055845002066472,0.1,0.00013692582332809267,-0.0005873797102016154,0.999999818118018,5.709635854204564e-07,0.020940288645221537,,6.141815644762799e-07,
bends_p0_m30_jac_contact_plant_contact_1_ctrl_inverse_jacobian_held_kp1_rollout10_Np15_bends_0_-30,,True,True,inverse_jacobian,held,11,/Users/jackhilton-jones/Proper-Research/experiment1_sim_overhead/bends_p0_m30_jac_contact_plant_contact_1_ctrl_inverse_jacobian_held_kp1_rollout10_Np15_bends_0_-30/rollout_frames/rollout_0011.npz,15,0.021818051023999724,False,0.7868303621700307,-0.704972142844049,0.1,0.00016942022056985577,-9.177507884083932e-05,0.9999999814368453,6.579113163131184e-07,0.021110774789444085,,9.02351401804249e-07,
bends_p0_m30_jac_contact_plant_contact_1_ctrl_inverse_jacobian_held_kp1_rollout10_Np15_bends_0_-30,,True,True,inverse_jacobian,held,12,/Users/jackhilton-jones/Proper-Research/experiment1_sim_overhead/bends_p0_m30_jac_contact_plant_contact_1_ctrl_inverse_jacobian_held_kp1_rollout10_Np15_bends_0_-30/rollout_frames/rollout_0012.npz,15,0.021818051023999724,False,0.7874410761026512,-0.703906299355864,0.1,0.00023044987867759027,0.0007219687317133858,0.9999997128266397,8.013767998105151e-07,0.021286780037982664,,6.657061994291434e-07,
bends_p0_m30_jac_contact_plant_contact_1_ctrl_inverse_jacobian_held_kp1_rollout10_Np15_bends_0_-30,,True,True,inverse_jacobian,held,13,/Users/jackhilton-jones/Proper-Research/experiment1_sim_overhead/bends_p0_m30_jac_contact_plant_contact_1_ctrl_inverse_jacobian_held_kp1_rollout10_Np15_bends_0_-30/rollout_frames/rollout_0013.npz,15,0.021818051023999724,False,0.7879447574645687,-0.7031175079900196,0.1,0.0002808351955758761,0.00127561777208676,0.9999991469646842,8.925881033813047e-07,0.021420533354655255,,3.968881342702383e-09,
bends_p0_m30_jac_contact_plant_contact_1_ctrl_inverse_jacobian_held_kp1_rollout10_Np15_bends_0_-30,,True,True,inverse_jacobian,held,14,/Users/jackhilton-jones/Proper-Research/experiment1_sim_overhead/bends_p0_m30_jac_contact_plant_contact_1_ctrl_inverse_jacobian_held_kp1_rollout10_Np15_bends_0_-30/rollout_frames/rollout_0014.npz,15,0.022222016432337587,False,0.7883144777393453,-0.7025821829374588,0.1,0.00031762292957843424,0.0016281261905679164,0.9999986241589984,9.446573645059228e-07,0.021522378413513482,,1.3622801476893315e-06,
bends_p0_m30_jac_contact_plant_contact_1_ctrl_inverse_jacobian_held_kp1_rollout10_Np15_bends_0_-30,,True,True,inverse_jacobian,held,15,/Users/jackhilton-jones/Proper-Research/experiment1_sim_overhead/bends_p0_m30_jac_contact_plant_contact_1_ctrl_inverse_jacobian_held_kp1_rollout10_Np15_bends_0_-30/rollout_frames/rollout_0015.npz,15,0.022222016432337587,False,0.78915174566146,-0.7014029931342856,0.1,0.00040109097699590404,0.002370229479652835,0.9999971105644011,1.0444685786549969e-06,0.021654719838596077,,1.0714594314342509e-06,
bends_p0_m30_jac_contact_plant_contact_1_ctrl_inverse_jacobian_held_kp1_rollout10_Np15_bends_0_-30,,True,True,inverse_jacobian,held,16,/Users/jackhilton-jones/Proper-Research/experiment1_sim_overhead/bends_p0_m30_jac_contact_plant_contact_1_ctrl_inverse_jacobian_held_kp1_rollout10_Np15_bends_0_-30/rollout_frames/rollout_0016.npz,15,0.022222016432337587,False,0.7898448045707068,-0.7004857140741336,0.1,0.0004702837803666875,0.0029007455537418533,0.9999956822442801,1.093249615908318e-06,0.021763857974538843,,6.0809519498014365e-09,
bends_p0_m30_jac_contact_plant_contact_1_ctrl_inverse_jacobian_held_kp1_rollout10_Np15_bends_0_-30,,True,True,inverse_jacobian,held,17,/Users/jackhilton-jones/Proper-Research/experiment1_sim_overhead/bends_p0_m30_jac_contact_plant_contact_1_ctrl_inverse_jacobian_held_kp1_rollout10_Np15_bends_0_-30/rollout_frames/rollout_0017.npz,15,0.022222016432337587,False,0.7903447332165608,-0.6998514611351812,0.1,0.0005201660847493685,0.0032443657990418318,0.9999946017437163,1.1101516629521453e-06,0.021853965990868564,,7.872711127542177e-07,
bends_p0_m30_jac_contact_plant_contact_1_ctrl_inverse_jacobian_held_kp1_rollout10_Np15_bends_0_-30,,True,True,inverse_jacobian,held,18,/Users/jackhilton-jones/Proper-Research/experiment1_sim_overhead/bends_p0_m30_jac_contact_plant_contact_1_ctrl_inverse_jacobian_held_kp1_rollout10_Np15_bends_0_-30/rollout_frames/rollout_0018.npz,15,0.022625974624213084,False,0.7908151173244266,-0.6992653534319369,0.1,0.00056717047025855,0.003547708849815523,0.9999935460183382,1.11543986578985e-06,0.02192803704164592,,1.4756276855065795e-06,
bends_p0_m30_jac_contact_plant_contact_1_ctrl_inverse_jacobian_held_kp1_rollout10_Np15_bends_0_-30,,True,True,inverse_jacobian,held,19,/Users/jackhilton-jones/Proper-Research/experiment1_sim_overhead/bends_p0_m30_jac_contact_plant_contact_1_ctrl_inverse_jacobian_held_kp1_rollout10_Np15_bends_0_-30/rollout_frames/rollout_0019.npz,15,0.022625974624213084,False,0.7917556191025382,-0.6981136711099243,0.1,0.000661209038985975,0.004120291042818335,0.9999912929636462,1.1065675445498344e-06,0.022036167559265463,,1.1457232987281879e-08,
bends_p0_m30_jac_contact_plant_contact_1_ctrl_inverse_jacobian_held_kp1_rollout10_Np15_bends_0_-30,,True,True,inverse_jacobian,held,20,/Users/jackhilton-jones/Proper-Research/experiment1_sim_overhead/bends_p0_m30_jac_contact_plant_contact_1_ctrl_inverse_jacobian_held_kp1_rollout10_Np15_bends_0_-30/rollout_frames/rollout_0020.npz,15,0.022625974624213084,False,0.792446062145406,-0.6973076486302019,0.1,0.0007299678885223108,0.004493498733370875,0.9999896377537469,1.07002722134372e-06,0.02212984434529241,,1.0894614519852068e-06,
bends_p0_m30_jac_contact_plant_contact_1_ctrl_inverse_jacobian_held_kp1_rollout10_Np15_bends_0_-30,,True,True,inverse_jacobian,held,21,/Users/jackhilton-jones/Proper-Research/experiment1_sim_overhead/bends_p0_m30_jac_contact_plant_contact_1_ctrl_inverse_jacobian_held_kp1_rollout10_Np15_bends_0_-30/rollout_frames/rollout_0021.npz,15,0.022625974624213084,False,0.7931134549694135,-0.6965343311299486,0.1,0.000796694533153505,0.00483371067182098,0.9999880001869645,1.018532632731224e-06,0.022210423316814464,,8.74117587836474e-07,
bends_p0_m30_jac_contact_plant_contact_1_ctrl_inverse_jacobian_held_kp1_rollout10_Np15_bends_0_-30,,True,True,inverse_jacobian,held,22,/Users/jackhilton-jones/Proper-Research/experiment1_sim_overhead/bends_p0_m30_jac_contact_plant_contact_1_ctrl_inverse_jacobian_held_kp1_rollout10_Np15_bends_0_-30/rollout_frames/rollout_0022.npz,15,0.022625974624213084,False,0.7936613669557963,-0.6959085513326011,0.1,0.0008515343382057085,0.005096721544716237,0.999986649069796,9.629901637492169e-07,0.022279956366855105,,7.057884697018016e-07,
bends_p0_m30_jac_contact_plant_contact_1_ctrl_inverse_jacobian_held_kp1_rollout10_Np15_bends_0_-30,,True,True,inverse_jacobian,held,23,/Users/jackhilton-jones/Proper-Research/experiment1_sim_overhead/bends_p0_m30_jac_contact_plant_contact_1_ctrl_inverse_jacobian_held_kp1_rollout10_Np15_bends_0_-30/rollout_frames/rollout_0023.npz,15,0.023029937420478448,False,0.7941127134908693,-0.6953983709937748,0.1,0.0008967485712772367,0.005303522694667985,0.9999855341394702,9.086422890284599e-07,0.022339957623168795,,1.0237421529214636e-08,
bends_p0_m30_jac_contact_plant_contact_1_ctrl_inverse_jacobian_held_kp1_rollout10_Np15_bends_0_-30,,True,True,inverse_jacobian,held,24,/Users/jackhilton-jones/Proper-Research/experiment1_sim_overhead/bends_p0_m30_jac_contact_plant_contact_1_ctrl_inverse_jacobian_held_kp1_rollout10_Np15_bends_0_-30/rollout_frames/rollout_0024.npz,15,0.023029937420478448,False,0.79492911501233,-0.694488557372843,0.1,0.000978421838775331,0.0056617611169584485,0.9999834934393292,7.96732581533542e-07,0.02243423239724239,,1.4419050900581358e-06,
bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,,True,True,mpc,lti,0,/Users/jackhilton-jones/Proper-Research/experiment1_sim_overhead/bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30/rollout_frames/rollout_0000.npz,15,0.013737373737374261,False,0.7851328220229531,-0.7099273166922002,0.1,6.123233995736766e-17,6.123233995736766e-17,1.0,6.123233995736766e-17,0.013,7.016578771157316e-07,7.016578771157316e-07,0.0
bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,,True,True,mpc,lti,1,/Users/jackhilton-jones/Proper-Research/experiment1_sim_overhead/bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30/rollout_frames/rollout_0001.npz,15,0.014545454545455134,False,0.7818306457776716,-0.7162143219751367,0.1,0.0014578818082754154,0.002511436364077797,-0.9999957836246247,9.975865140426735e-07,0.016999572331118616,8.509425710986724e-08,8.509425710986724e-08,0.0
bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,,True,True,mpc,lti,2,/Users/jackhilton-jones/Proper-Research/experiment1_sim_overhead/bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30/rollout_frames/rollout_0002.npz,15,0.015757575757576442,False,0.7820566986289097,-0.7147114104692468,0.1,0.0013770804733860473,0.0012377475053046395,-0.9999982858104313,2.585003999984135e-06,0.01800029016214173,4.650165899321829e-06,4.650165899321829e-06,0.0
bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,,True,True,mpc,lti,3,/Users/jackhilton-jones/Proper-Research/experiment1_sim_overhead/bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30/rollout_frames/rollout_0003.npz,15,0.0165656565656572,False,0.7788422133431442,-0.7157698541798729,0.1,0.0016926602257030512,0.0015672764491114406,-0.9999973392660271,2.599790829524088e-06,0.019001193652737978,5.216359841748547e-07,5.216359841748547e-07,0.0
bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,,True,True,mpc,lti,4,/Users/jackhilton-jones/Proper-Research/experiment1_sim_overhead/bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30/rollout_frames/rollout_0004.npz,15,0.017777777777778503,False,0.7817749229374347,-0.7101703131954664,0.1,0.001238932403056809,0.0005247366751080459,-0.9999990948427813,3.3971697585129153e-06,0.02000719282261837,1.8132696365521092e-06,1.8132696365521092e-06,0.0
bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,,True,True,mpc,lti,5,/Users/jackhilton-jones/Proper-Research/experiment1_sim_overhead/bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30/rollout_frames/rollout_0005.npz,15,0.01858585858585937,False,0.7767750042685324,-0.725914362202145,0.1,0.004723618770637559,-0.0018339278784963858,-0.9999871618469688,1.6597904827545426e-05,0.021052343877727458,1.4082178616291888e-06,1.4082178616291888e-06,0.0
bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,,True,True,mpc,lti,6,/Users/jackhilton-jones/Proper-Research/experiment1_sim_overhead/bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30/rollout_frames/rollout_0006.npz,15,0.019797979797980564,False,0.7797669668258858,-0.725389680669574,0.1,0.004686855560799589,-0.00678685177747549,-0.9999659847649697,3.661867552985398e-05,0.02199967185423731,1.0614269796478687e-06,1.0614269796478687e-06,0.0
bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,,True,True,mpc,lti,7,/Users/jackhilton-jones/Proper-Research/experiment1_sim_overhead/bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30/rollout_frames/rollout_0007.npz,15,0.02060605354337191,False,0.776556352746436,-0.7314091218816138,0.1,0.006451222505450747,-0.02114680764843495,-0.9997555621922916,0.00010059841230571077,0.02279488463709095,4.488762358079597e-06,4.488762358079597e-06,0.0
bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,,True,True,mpc,lti,8,/Users/jackhilton-jones/Proper-Research/experiment1_sim_overhead/bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30/rollout_frames/rollout_0008.npz,15,0.02141407059843531,False,0.776322865852058,-0.7317920135181616,0.1,0.008508449448157969,-0.04063713234527149,-0.9991377270861863,0.00017909715372487392,0.02362659022917657,1.6991483900278428e-06,1.6991483900278428e-06,0.0
bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,,True,True,mpc,lti,9,/Users/jackhilton-jones/Proper-Research/experiment1_sim_overhead/bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30/rollout_frames/rollout_0009.npz,15,0.022625974624213084,False,0.7745510501956815,-0.7340346170716283,0.1,0.011452769831076473,-0.0652290515496532,-0.9978045555382147,0.0002717431050159382,0.024493529800589456,1.679434310060418e-06,1.679434310060418e-06,0.0
bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,,True,True,mpc,lti,10,/Users/jackhilton-jones/Proper-Research/experiment1_sim_overhead/bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30/rollout_frames/rollout_0010.npz,15,0.023433914222144848,False,0.7732505609223166,-0.7340563419546502,0.1,0.014601201553104575,-0.08946267271269531,-0.9958830839344124,0.00034385693387339915,0.025444114069051046,1.6529414409730302e-06,1.6529414409730302e-06,0.0
bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,,True,True,mpc,lti,11,/Users/jackhilton-jones/Proper-Research/experiment1_sim_overhead/bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30/rollout_frames/rollout_0011.npz,15,0.02464594586864694,False,0.7720635312662528,-0.7332186455071263,0.1,0.01739642381872283,-0.11048454020713551,-0.9937255005999854,0.0004003384141048638,0.02644271948666899,1.8100906911239993e-06,1.8100906911239993e-06,0.0
bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,,True,True,mpc,lti,12,/Users/jackhilton-jones/Proper-Research/experiment1_sim_overhead/bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30/rollout_frames/rollout_0012.npz,15,0.02545402548523877,False,0.7712035922084679,-0.7316272900070979,0.1,0.01962090441840091,-0.1276572363099024,-0.9916241453911623,0.00045211145631400925,0.02742843366729435,1.8680417350590412e-06,1.8680417350590412e-06,0.0
bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,,True,True,mpc,lti,13,/Users/jackhilton-jones/Proper-Research/experiment1_sim_overhead/bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30/rollout_frames/rollout_0013.npz,15,0.026666146697360095,False,0.770529364199434,-0.7297203583719588,0.1,0.02134119707138849,-0.1418722945348582,-0.9896547607684366,0.0005097443900859345,0.028394715547549732,2.502483482855587e-06,2.502483482855587e-06,0.0
bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,,True,True,mpc,lti,14,/Users/jackhilton-jones/Proper-Research/experiment1_sim_overhead/bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30/rollout_frames/rollout_0014.npz,15,0.027474227505440894,False,0.7699176712139221,-0.7278655911146144,0.1,0.022666570285173045,-0.15398120480482413,-0.98781358612493,0.0005781222776674841,0.029353444580898266,1.0044409305565145e-05,1.0044409305565145e-05,0.0
bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,,True,True,mpc,lti,15,/Users/jackhilton-jones/Proper-Research/experiment1_sim_overhead/bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30/rollout_frames/rollout_0015.npz,15,0.02868634871756212,False,0.7692957862628368,-0.7262797530346929,0.1,0.023620474987411808,-0.16355517099941072,-0.9862511653430542,0.0006465757420123409,0.030304243532229408,1.9476590114259967e-06,1.9476590114259967e-06,0.0
bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,,True,True,mpc,lti,16,/Users/jackhilton-jones/Proper-Research/experiment1_sim_overhead/bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30/rollout_frames/rollout_0016.npz,15,0.029494429525643018,False,0.7686357996196418,-0.7252563205902332,0.1,0.024722600703251864,-0.17501254174340206,-0.98425548630608,0.0007354749238634238,0.031120972175284256,1.0606122157600677e-05,1.0606122157600677e-05,0.0
bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,,True,True,mpc,lti,17,/Users/jackhilton-jones/Proper-Research/experiment1_sim_overhead/bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30/rollout_frames/rollout_0017.npz,15,0.030706550737764245,False,0.7676712984832069,-0.7243757198361926,0.1,0.025209334091958094,-0.1812915896758222,-0.9831058963470589,0.0008034644357293649,0.03221364630906935,1.2662535571541355e-06,1.2662535571541355e-06,0.0
bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,,True,True,mpc,lti,18,/Users/jackhilton-jones/Proper-Research/experiment1_sim_overhead/bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30/rollout_frames/rollout_0018.npz,15,0.0315146315458451,False,0.7667057795515806,-0.7237787595373057,0.1,0.025677589354916833,-0.18866479021757487,-0.9817053751074613,0.0009026750232439235,0.033184955746461034,1.8649112609981387e-06,1.8649112609981387e-06,0.0
bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,,True,True,mpc,lti,19,/Users/jackhilton-jones/Proper-Research/experiment1_sim_overhead/bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30/rollout_frames/rollout_0019.npz,15,0.03272675275796637,False,0.765698710464191,-0.7233434323954117,0.1,0.026078518789340796,-0.1950083675882607,-0.9804543181209565,0.000988689175672168,0.034154359369716523,6.011288942205693e-06,6.011288942205693e-06,0.0
bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,,True,True,mpc,lti,20,/Users/jackhilton-jones/Proper-Research/experiment1_sim_overhead/bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30/rollout_frames/rollout_0020.npz,15,0.03353483356604722,False,0.7644981058195538,-0.723189153737514,0.1,0.02653179312498074,-0.20283614510846562,-0.9788525663353007,0.0011025288687602978,0.03514411981575096,1.0693794021869943e-06,1.0693794021869943e-06,0.0
bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,,True,True,mpc,lti,21,/Users/jackhilton-jones/Proper-Research/experiment1_sim_overhead/bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30/rollout_frames/rollout_0021.npz,15,0.03474695477816845,False,0.7630198467176222,-0.7235044112037863,0.1,0.027590466168891877,-0.21625477555457814,-0.9759462616058906,0.0012380161182125287,0.03609582571885317,2.605429807452015e-06,2.605429807452015e-06,0.0
bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,,True,True,mpc,lti,22,/Users/jackhilton-jones/Proper-Research/experiment1_sim_overhead/bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30/rollout_frames/rollout_0022.npz,15,0.035555035586249346,False,0.7613230105496523,-0.7239636667873108,0.1,0.029191698652977032,-0.23549143232037328,-0.9714368999835238,0.00140690577305557,0.0370597452158188,4.4897569253069095e-05,4.4897569253069095e-05,0.0
