experiment,bend_deg,jacobian_contact,plant_contact,controller,solver,frame,stage,stage_1based,applied_stage,progress,lin_nl_error_m,tracking_linear_error_m,tracking_nonlinear_error_m,applied_linear_error_m,applied_nonlinear_error_m,applied_tracking_error_m,B_drift_relative,B_change_from_stage0_relative
bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_sqp_full_rollout10_Np15_sqp50_bends_0_-30,,True,True,mpc,sqp_full,20,8,9,True,0.03353483356604722,1.3621550950526491e-06,0.00014643779556087458,0.00014623050492543768,1.3621550950526491e-06,0.0,0.00014623050492543768,0.006867573811961239,0.029295641700503364
bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_sqp_full_rollout10_Np15_sqp50_bends_0_-30,,True,True,mpc,sqp_full,20,9,10,True,0.03353483356604722,1.7671077774518022e-06,0.00012504779436040055,0.00012481687395731053,1.7671077774518022e-06,0.0,0.00012481687395731053,0.006126683440002566,0.06841566384096892
bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_sqp_full_rollout10_Np15_sqp50_bends_0_-30,,True,True,mpc,sqp_full,20,10,11,False,0.03353483356604722,2.788794669038454e-06,6.660329261371716e-05,6.621401034620737e-05,,,,0.005390279675730431,0.11344495787239996
bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_sqp_full_rollout10_Np15_sqp50_bends_0_-30,,True,True,mpc,sqp_full,20,11,12,False,0.03353483356604722,9.460389235421248e-07,3.584860680341466e-05,3.6150133364418126e-05,,,,0.004419577065560127,0.18919125216859464
bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_sqp_full_rollout10_Np15_sqp50_bends_0_-30,,True,True,mpc,sqp_full,20,12,13,False,0.03353483356604722,4.551516717080286e-06,0.00022850531705749917,0.00023013948174222505,,,,0.026509023910305296,0.34271112781324414
bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_sqp_full_rollout10_Np15_sqp50_bends_0_-30,,True,True,mpc,sqp_full,20,13,14,False,0.03353483356604722,6.906282165752709e-06,0.0004512320313484272,0.00045385057367757127,,,,0.006163512154207756,0.2937907190645807
bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_sqp_full_rollout10_Np15_sqp50_bends_0_-30,,True,True,mpc,sqp_full,20,14,15,False,0.03353483356604722,8.320097575765847e-06,0.000770045367429374,0.0007731147140716864,,,,0.04743743365666506,0.361778369105044
bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_sqp_full_rollout10_Np15_sqp50_bends_0_-30,,True,True,mpc,sqp_full,21,0,1,True,0.03474695477816845,4.377010835399749e-05,0.0021958081307765047,0.0021839475170138626,4.377010835399749e-05,0.0,0.0021839475170138626,4.925249935620813e-05,0.0
bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_sqp_full_rollout10_Np15_sqp50_bends_0_-30,,True,True,mpc,sqp_full,21,1,2,True,0.03474695477816845,5.2817534532335616e-05,0.0016871747075539317,0.0016732426188712233,5.2817534532335616e-05,0.0,0.0016732426188712233,0.05106154882691249,0.04729093971485048
bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_sqp_full_rollout10_Np15_sqp50_bends_0_-30,,True,True,mpc,sqp_full,21,2,3,True,0.03474695477816845,6.01084974047603e-05,0.001180819137493401,0.0011651362907798197,6.01084974047603e-05,0.0,0.0011651362907798197,0.1449416129844489,0.1393522736048506
bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_sqp_full_rollout10_Np15_sqp50_bends_0_-30,,True,True,mpc,sqp_full,21,3,4,True,0.03474695477816845,7.500192090467772e-05,0.0006785757930284829,0.0006593390466383334,7.500192090467772e-05,0.0,0.0006593390466383334,0.26167035547076395,0.250511506784007
bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_sqp_full_rollout10_Np15_sqp50_bends_0_-30,,True,True,mpc,sqp_full,21,4,5,True,0.03474695477816845,6.378984806463915e-05,0.00029907291470428736,0.0002817505337549049,6.378984806463915e-05,0.0,0.0002817505337549049,0.3920813156279602,0.3745763240586793
bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_sqp_full_rollout10_Np15_sqp50_bends_0_-30,,True,True,mpc,sqp_full,21,5,6,True,0.03474695477816845,1.8664844438770407e-05,0.00010380511832238248,0.00011492438399154746,1.8664844438770407e-05,0.0,0.00011492438399154746,0.4671165163290445,0.44752109835791576
bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_sqp_full_rollout10_Np15_sqp50_bends_0_-30,,True,True,mpc,sqp_full,21,6,7,True,0.03474695477816845,0.00013269124782601833,2.2862600814903277e-05,0.00013281027616227138,0.00013269124782601833,0.0,0.00013281027616227138,0.49105550310599466,0.47541483626466763
bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_sqp_full_rollout10_Np15_sqp50_bends_0_-30,,True,True,mpc,sqp_full,21,7,8,True,0.03474695477816845,0.00023614985913684186,0.00015283021164649312,0.00023790954688395754,0.00023614985913684186,0.0,0.00023790954688395754,0.5515117155984297,0.5495486669805264
bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_sqp_full_rollout10_Np15_sqp50_bends_0_-30,,True,True,mpc,sqp_full,21,8,9,True,0.03474695477816845,0.00029646925624074016,0.00030453068801819516,0.0003501206156153725,0.00029646925624074016,0.0,0.0003501206156153725,0.5650521872194769,0.6282787417650525
bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_sqp_full_rollout10_Np15_sqp50_bends_0_-30,,True,True,mpc,sqp_full,21,9,10,True,0.03474695477816845,0.000322758265598564,0.0004854156147401151,0.0004891067943284817,0.000322758265598564,0.0,0.0004891067943284817,0.44243561996386915,0.7116888564317723
bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_sqp_full_rollout10_Np15_sqp50_bends_0_-30,,True,True,mpc,sqp_full,21,10,11,False,0.03474695477816845,0.0003343945727411043,0.0007018737841063079,0.0006746456585404059,,,,0.22132443574489785,0.7994890571984303
bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_sqp_full_rollout10_Np15_sqp50_bends_0_-30,,True,True,mpc,sqp_full,21,11,12,False,0.03474695477816845,0.00033261318392559507,0.0009609038369681404,0.0009157742745754383,,,,0.5355343425522923,0.8918987422420958
bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_sqp_full_rollout10_Np15_sqp50_bends_0_-30,,True,True,mpc,sqp_full,21,12,13,False,0.03474695477816845,0.00033601288957669546,0.001204077920090277,0.0011439046424706182,,,,0.3863879041209869,0.8321325856705898
bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_sqp_full_rollout10_Np15_sqp50_bends_0_-30,,True,True,mpc,sqp_full,21,13,14,False,0.03474695477816845,0.0003308723177108243,0.0014976582504298598,0.0014295402620023334,,,,0.3385025638716535,0.9097670942178174
bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_sqp_full_rollout10_Np15_sqp50_bends_0_-30,,True,True,mpc,sqp_full,21,14,15,False,0.03474695477816845,0.0003216346615088967,0.0014186839132726947,0.0013527060283217993,,,,0.3771783280691143,0.9898462396962844
bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_sqp_full_rollout10_Np15_sqp50_bends_0_-30,,True,True,mpc,sqp_full,22,0,1,True,0.035555035586249346,5.053054447249569e-05,0.0022946475289479123,0.002277898260534809,5.053054447249569e-05,0.0,0.002277898260534809,0.005091140163764324,0.0
bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_sqp_full_rollout10_Np15_sqp50_bends_0_-30,,True,True,mpc,sqp_full,22,1,2,True,0.035555035586249346,0.00016474878720143087,0.0017760509455631852,0.00173090272848254,0.00016474878720143087,0.0,0.00173090272848254,0.4048835190689073,0.18684778804799881
bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_sqp_full_rollout10_Np15_sqp50_bends_0_-30,,True,True,mpc,sqp_full,22,2,3,True,0.035555035586249346,0.00029721355443036593,0.001277912861607853,0.0012132177448182326,0.00029721355443036593,0.0,0.0012132177448182326,0.5320942856474582,0.3569963202074522
bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_sqp_full_rollout10_Np15_sqp50_bends_0_-30,,True,True,mpc,sqp_full,22,3,4,True,0.035555035586249346,0.0003349383753967201,0.0009032980057251315,0.0008536254403987286,0.0003349383753967201,0.0,0.0008536254403987286,0.7014360557007464,0.5376350544780716
bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_sqp_full_rollout10_Np15_sqp50_bends_0_-30,,True,True,mpc,sqp_full,22,4,5,True,0.035555035586249346,0.0003142501223269312,0.0005659258241983698,0.0005501716740322749,0.0003142501223269312,0.0,0.0005501716740322749,0.7184625540998035,0.5695929224121172
bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_sqp_full_rollout10_Np15_sqp50_bends_0_-30,,True,True,mpc,sqp_full,22,5,6,True,0.035555035586249346,0.00026095968219223646,0.0002544944884516352,0.0002997774428661198,0.00026095968219223646,0.0,0.0002997774428661198,0.7535738068670186,0.6360986760879535
bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_sqp_full_rollout10_Np15_sqp50_bends_0_-30,,True,True,mpc,sqp_full,22,6,7,True,0.035555035586249346,0.000249215505277313,0.00013361488888032186,0.0002537042355048269,0.000249215505277313,0.0,0.0002537042355048269,0.7778024246229134,0.7036949471946241
bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_sqp_full_rollout10_Np15_sqp50_bends_0_-30,,True,True,mpc,sqp_full,22,7,8,True,0.035555035586249346,0.00013846884336396063,0.00010534288185279595,0.00019591034076832479,0.00013846884336396063,0.0,0.00019591034076832479,0.19974143839382522,0.0315409059125781
bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_sqp_full_rollout10_Np15_sqp50_bends_0_-30,,True,True,mpc,sqp_full,22,8,9,True,0.035555035586249346,9.136930305228417e-05,0.00027022023518770183,0.0003076557543972087,9.136930305228417e-05,0.0,0.0003076557543972087,0.12398118898078685,0.04343755949118788
bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_sqp_full_rollout10_Np15_sqp50_bends_0_-30,,True,True,mpc,sqp_full,22,9,10,True,0.035555035586249346,6.798306991446165e-05,0.0004882626433977717,0.0005061869352320703,6.798306991446165e-05,0.0,0.0005061869352320703,0.5141516874761161,0.061574298650960195
bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_sqp_full_rollout10_Np15_sqp50_bends_0_-30,,True,True,mpc,sqp_full,22,10,11,False,0.035555035586249346,6.174556710681104e-05,0.000622318380253726,0.0006369127951017258,,,,1.1587562737492059,0.034481729893800384
bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_sqp_full_rollout10_Np15_sqp50_bends_0_-30,,True,True,mpc,sqp_full,22,11,12,False,0.035555035586249346,5.3893641871631544e-05,0.0008369978829455106,0.0008464575560459896,,,,0.03686348763355589,0.04755171824154863
bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_sqp_full_rollout10_Np15_sqp50_bends_0_-30,,True,True,mpc,sqp_full,22,12,13,False,0.035555035586249346,5.063853106997385e-05,0.0007164234007199891,0.0007245071998364023,,,,0.033582049496159116,0.06350305410289683
bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_sqp_full_rollout10_Np15_sqp50_bends_0_-30,,True,True,mpc,sqp_full,22,13,14,False,0.035555035586249346,5.1749134485019084e-05,0.0006553067675271235,0.0006633600816032418,,,,0.051810332693558954,0.08091448815306042
bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_sqp_full_rollout10_Np15_sqp50_bends_0_-30,,True,True,mpc,sqp_full,22,14,15,False,0.035555035586249346,5.645560178647273e-05,0.0006164625872843792,0.0006260171905646711,,,,0.062457733795233464,0.09933369969728997
bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_sqp_full_rollout10_Np15_sqp50_bends_0_-30,,True,True,mpc,sqp_full,23,0,1,True,0.03676715679837057,6.91590393478313e-07,0.0018323590558881287,0.0018324934832118465,6.91590393478313e-07,0.0,0.0018324934832118465,0.003935840098207398,0.0
bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_sqp_full_rollout10_Np15_sqp50_bends_0_-30,,True,True,mpc,sqp_full,23,1,2,True,0.03676715679837057,1.5058096947583144e-07,0.0013311655688413426,0.0013311653336544598,1.5058096947583144e-07,0.0,0.0013311653336544598,0.005158218064294679,0.010402644980317146
bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_sqp_full_rollout10_Np15_sqp50_bends_0_-30,,True,True,mpc,sqp_full,23,2,3,True,0.03676715679837057,3.694902994050188e-07,0.0008292626304894897,0.0008291819976018655,3.694902994050188e-07,0.0,0.0008291819976018655,0.0047519401364238874,0.0470800872889642
bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_sqp_full_rollout10_Np15_sqp50_bends_0_-30,,True,True,mpc,sqp_full,23,3,4,True,0.03676715679837057,2.943657184015771e-07,0.0003320667388725716,0.0003319628529481782,2.943657184015771e-07,0.0,0.0003319628529481782,0.005251743577497497,0.06519133953664223
bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_sqp_full_rollout10_Np15_sqp50_bends_0_-30,,True,True,mpc,sqp_full,23,4,5,True,0.03676715679837057,5.865469568451326e-06,7.44475039294909e-05,7.106053899232773e-05,5.865469568451326e-06,0.0,7.106053899232773e-05,0.0045811841571716605,0.09535720827354043
bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_sqp_full_rollout10_Np15_sqp50_bends_0_-30,,True,True,mpc,sqp_full,23,5,6,True,0.03676715679837057,3.339788495726156e-06,5.750184562836953e-05,5.863470040773876e-05,3.339788495726156e-06,0.0,5.863470040773876e-05,0.00435549670742859,0.05622049475936385
bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_sqp_full_rollout10_Np15_sqp50_bends_0_-30,,True,True,mpc,sqp_full,23,6,7,True,0.03676715679837057,3.987938471766872e-06,0.00023121496075183666,0.0002326222982773864,3.987938471766872e-06,0.0,0.0002326222982773864,0.011566209074506981,0.0893219691631291
bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_sqp_full_rollout10_Np15_sqp50_bends_0_-30,,True,True,mpc,sqp_full,23,7,8,True,0.03676715679837057,6.067488327535582e-06,0.0004673624693241457,0.00046922294490947124,6.067488327535582e-06,0.0,0.00046922294490947124,0.005873070342442673,0.2607274586897548
bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_sqp_full_rollout10_Np15_sqp50_bends_0_-30,,True,True,mpc,sqp_full,23,8,9,True,0.03676715679837057,2.7393520659739545e-06,0.000686249169257691,0.000687147155430619,2.7393520659739545e-06,0.0,0.000687147155430619,0.009270862424767863,0.30473306150194673
bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_sqp_full_rollout10_Np15_sqp50_bends_0_-30,,True,True,mpc,sqp_full,23,9,10,True,0.03676715679837057,9.235974360980122e-06,0.000654814000868306,0.0006572198768491546,9.235974360980122e-06,0.0,0.0006572198768491546,0.007395397777531691,0.42613219124097873
bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_sqp_full_rollout10_Np15_sqp50_bends_0_-30,,True,True,mpc,sqp_full,23,10,11,False,0.03676715679837057,9.659202951300226e-06,0.0003910138940595179,0.00039426370985366565,,,,0.0056317794067277304,0.06411637041767002
bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_sqp_full_rollout10_Np15_sqp50_bends_0_-30,,True,True,mpc,sqp_full,23,11,12,False,0.03676715679837057,8.915875112594623e-06,0.00028396711533615056,0.0002872228803864743,,,,0.006280832433551115,0.08979894857391664
bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_sqp_full_rollout10_Np15_sqp50_bends_0_-30,,True,True,mpc,sqp_full,23,12,13,False,0.03676715679837057,9.445953753800068e-06,0.00023807067978090635,0.00024146177666238864,,,,0.007247793887480438,0.07635275032716138
bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_sqp_full_rollout10_Np15_sqp50_bends_0_-30,,True,True,mpc,sqp_full,23,13,14,False,0.03676715679837057,9.088034407909598e-06,0.00021246062851915744,0.000215713384021259,,,,0.007694214364363881,0.06970587932597486
bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_sqp_full_rollout10_Np15_sqp50_bends_0_-30,,True,True,mpc,sqp_full,23,14,15,False,0.03676715679837057,9.018650009413987e-06,0.00020199441708221755,0.0002051541304611647,,,,0.007808684907611282,0.06606056235511376
bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_sqp_full_rollout10_Np15_sqp50_bends_0_-30,,True,True,mpc,sqp_full,24,0,1,True,0.03757523760645137,5.849071135635737e-08,0.0016657879944142805,0.001665801246683786,5.849071135635737e-08,0.0,0.001665801246683786,0.00217567653497027,0.0
bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_sqp_full_rollout10_Np15_sqp50_bends_0_-30,,True,True,mpc,sqp_full,24,1,2,True,0.03757523760645137,9.61011628894857e-07,0.0011621911846051317,0.0011624015007561162,9.61011628894857e-07,0.0,0.0011624015007561162,0.0016633410866817913,0.02867247699120689
bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_sqp_full_rollout10_Np15_sqp50_bends_0_-30,,True,True,mpc,sqp_full,24,2,3,True,0.03757523760645137,2.3723417630233787e-07,0.0006609161266018864,0.0006609689413958189,2.3723417630233787e-07,0.0,0.0006609689413958189,0.00587727731549179,0.05536480469541454
bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_sqp_full_rollout10_Np15_sqp50_bends_0_-30,,True,True,mpc,sqp_full,24,3,4,True,0.03757523760645137,1.3862920492258412e-06,0.00023553375122161888,0.00023610925404966577,1.3862920492258412e-06,0.0,0.00023610925404966577,0.002294268110296439,0.06908497986292048
bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_sqp_full_rollout10_Np15_sqp50_bends_0_-30,,True,True,mpc,sqp_full,24,4,5,True,0.03757523760645137,2.311814764774507e-07,1.8264060582343294e-05,1.8456537641358006e-05,2.311814764774507e-07,0.0,1.8456537641358006e-05,0.00257730015834618,0.0649763384433413
bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_sqp_full_rollout10_Np15_sqp50_bends_0_-30,,True,True,mpc,sqp_full,24,5,6,True,0.03757523760645137,2.9008887580405404e-07,0.00018635031142973164,0.0001862865571531706,2.9008887580405404e-07,0.0,0.0001862865571531706,0.0014619384698984143,0.03274141022767141
bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_sqp_full_rollout10_Np15_sqp50_bends_0_-30,,True,True,mpc,sqp_full,24,6,7,True,0.03757523760645137,7.015740505089765e-07,0.00041428104192719583,0.00041451277420917015,7.015740505089765e-07,0.0,0.00041451277420917015,0.0026684712806559793,0.009857722028508705
bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_sqp_full_rollout10_Np15_sqp50_bends_0_-30,,True,True,mpc,sqp_full,24,7,8,True,0.03757523760645137,4.1848384109447687e-07,0.0002385421225681603,0.0002385043892027751,4.1848384109447687e-07,0.0,0.0002385043892027751,0.0022835433512369543,0.035864831547814995
bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_sqp_full_rollout10_Np15_sqp50_bends_0_-30,,True,True,mpc,sqp_full,24,8,9,True,0.03757523760645137,1.0176073299138335e-07,0.00017304851631214872,0.00017308110220464064,1.0176073299138335e-07,0.0,0.00017308110220464064,0.003162858982892073,0.03144366056824003
bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_sqp_full_rollout10_Np15_sqp50_bends_0_-30,,True,True,mpc,sqp_full,24,9,10,True,0.03757523760645137,1.8027225176986562e-07,0.00012750206696905686,0.00012760099561729457,1.8027225176986562e-07,0.0,0.00012760099561729457,0.0023539287510920444,0.03757073911808498
bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_sqp_full_rollout10_Np15_sqp50_bends_0_-30,,True,True,mpc,sqp_full,24,10,11,False,0.03757523760645137,1.0502407366767326e-06,9.551803466703709e-05,9.578972482530306e-05,,,,0.0015438752096033972,0.04424506505047936
bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_sqp_full_rollout10_Np15_sqp50_bends_0_-30,,True,True,mpc,sqp_full,24,11,12,False,0.03757523760645137,5.068257347737459e-07,7.550089462547897e-05,7.568584547602527e-05,,,,0.0006026920787317478,0.05027148247497813
bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_sqp_full_rollout10_Np15_sqp50_bends_0_-30,,True,True,mpc,sqp_full,24,12,13,False,0.03757523760645137,1.2250324142794493e-06,6.697705287040008e-05,6.73923140609666e-05,,,,0.0013690448270892723,0.05394359853159359
bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_sqp_full_rollout10_Np15_sqp50_bends_0_-30,,True,True,mpc,sqp_full,24,13,14,False,0.03757523760645137,9.817837585661609e-07,4.8578684297198293e-05,4.89270683232149e-05,,,,0.00298121719991863,0.09433457888326807
bends_p0_m30_jac_contact_plant_contact_1_ctrl_mpc_sqp_full_rollout10_Np15_sqp50_bends_0_-30,,True,True,mpc,sqp_full,24,14,15,False,0.03757523760645137,1.042522024778895e-06,4.41163986976045e-05,4.448832487834105e-05,,,,0.0022288403755853867,0.09346265037153917
bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_inverse_jacobian_held_kp1_rollout10_Np15_bends_0_-30,,False,True,inverse_jacobian,held,0,0,1,True,0.013737373737374261,,0.0002374591930713113,,1.2729780620343474e-06,,0.00023746346120498364,0.0,0.0
bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_inverse_jacobian_held_kp1_rollout10_Np15_bends_0_-30,,False,True,inverse_jacobian,held,0,1,2,True,0.013737373737374261,,0.0001419057031793148,,5.2528519736595645e-06,,0.0001424056318916711,0.0,0.0
bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_inverse_jacobian_held_kp1_rollout10_Np15_bends_0_-30,,False,True,inverse_jacobian,held,0,2,3,True,0.013737373737374261,,5.054201149480257e-05,,1.2157391611380426e-05,,5.6782755294824e-05,0.0,0.0
bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_inverse_jacobian_held_kp1_rollout10_Np15_bends_0_-30,,False,True,inverse_jacobian,held,0,3,4,True,0.013737373737374261,,6.0321367420286315e-05,,2.219361724491079e-05,,7.446275977662133e-05,0.0,0.0
bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_inverse_jacobian_held_kp1_rollout10_Np15_bends_0_-30,,False,True,inverse_jacobian,held,0,4,5,True,0.013737373737374261,,0.00015293706522407486,,3.556881283201267e-05,,0.00016626304095409262,0.0,0.0
bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_inverse_jacobian_held_kp1_rollout10_Np15_bends_0_-30,,False,True,inverse_jacobian,held,0,5,6,True,0.013737373737374261,,0.00024861160588685293,,5.248568421591743e-05,,0.0002646037815573619,0.0,0.0
bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_inverse_jacobian_held_kp1_rollout10_Np15_bends_0_-30,,False,True,inverse_jacobian,held,0,6,7,True,0.013737373737374261,,0.0003448080935162521,,7.31429953488627e-05,,0.00036504424142198697,0.0,0.0
bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_inverse_jacobian_held_kp1_rollout10_Np15_bends_0_-30,,False,True,inverse_jacobian,held,0,7,8,True,0.013737373737374261,,0.00044118524254271077,,9.773430432607723e-05,,0.000466990492352475,0.0,0.0
bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_inverse_jacobian_held_kp1_rollout10_Np15_bends_0_-30,,False,True,inverse_jacobian,held,0,8,9,True,0.013737373737374261,,0.0005376459069228937,,0.0001264477889380468,,0.0005703660421388673,0.0,0.0
bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_inverse_jacobian_held_kp1_rollout10_Np15_bends_0_-30,,False,True,inverse_jacobian,held,0,9,10,True,0.013737373737374261,,0.0006341519773167933,,0.00015946595937393245,,0.0006752309716581041,0.0,0.0
bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_inverse_jacobian_held_kp1_rollout10_Np15_bends_0_-30,,False,True,inverse_jacobian,held,0,10,11,False,0.013737373737374261,,0.0007306854628012275,,,,,0.0,0.0
bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_inverse_jacobian_held_kp1_rollout10_Np15_bends_0_-30,,False,True,inverse_jacobian,held,0,11,12,False,0.013737373737374261,,0.0008272367659102663,,,,,0.0,0.0
bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_inverse_jacobian_held_kp1_rollout10_Np15_bends_0_-30,,False,True,inverse_jacobian,held,0,12,13,False,0.013737373737374261,,0.0009238003000154814,,,,,0.0,0.0
bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_inverse_jacobian_held_kp1_rollout10_Np15_bends_0_-30,,False,True,inverse_jacobian,held,0,13,14,False,0.013737373737374261,,0.001020372592661291,,,,,0.0,0.0
bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_inverse_jacobian_held_kp1_rollout10_Np15_bends_0_-30,,False,True,inverse_jacobian,held,0,14,15,False,0.013737373737374261,,0.0011169513720436252,,,,,0.0,0.0
bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_inverse_jacobian_held_kp1_rollout10_Np15_bends_0_-30,,False,True,inverse_jacobian,held,1,0,1,True,0.014545454545455134,,0.003361665443631529,,7.456399336297446e-08,,0.003361667882717538,0.0,0.0
bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_inverse_jacobian_held_kp1_rollout10_Np15_bends_0_-30,,False,True,inverse_jacobian,held,1,1,2,True,0.014545454545455134,,0.0028587030569481343,,2.957800897510083e-07,,0.002858715694244467,0.0,0.0
bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_inverse_jacobian_held_kp1_rollout10_Np15_bends_0_-30,,False,True,inverse_jacobian,held,1,2,3,True,0.014545454545455134,,0.0023561726330308917,,6.62692471098868e-07,,0.0023562104333682316,0.0,0.0
bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_inverse_jacobian_held_kp1_rollout10_Np15_bends_0_-30,,False,True,inverse_jacobian,held,1,3,4,True,0.014545454545455134,,0.001854425377690816,,1.1743320674282231e-06,,0.0018545181515812158,0.0,0.0
bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_inverse_jacobian_held_kp1_rollout10_Np15_bends_0_-30,,False,True,inverse_jacobian,held,1,4,5,True,0.014545454545455134,,0.0013543320058776568,,1.8297182823914049e-06,,0.0013545460103843434,0.0,0.0
bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_inverse_jacobian_held_kp1_rollout10_Np15_bends_0_-30,,False,True,inverse_jacobian,held,1,5,6,True,0.014545454545455134,,0.0008587866899332679,,2.627859368390328e-06,,0.0008593070764527608,0.0,0.0
bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_inverse_jacobian_held_kp1_rollout10_Np15_bends_0_-30,,False,True,inverse_jacobian,held,1,6,7,True,0.014545454545455134,,0.0003857352348555433,,3.5677522334186865e-06,,0.00038741123055928975,0.0,0.0
bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_inverse_jacobian_held_kp1_rollout10_Np15_bends_0_-30,,False,True,inverse_jacobian,held,1,7,8,True,0.014545454545455134,,0.0002608571638894766,,4.648383235534145e-06,,0.0002642715997994909,0.0,0.0
bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_inverse_jacobian_held_kp1_rollout10_Np15_bends_0_-30,,False,True,inverse_jacobian,held,1,8,9,True,0.014545454545455134,,0.0007037605732326436,,5.868728006699845e-06,,0.0007054590053917929,0.0,0.0
