k,i_ref,i_ref_mpc,ref_advanced,dist_to_ref_m,dist_to_ref_mm,u0_vx,u0_vy,u0_vz,u0_wx,u0_wy,u0_wz,u0_dL,p_x,p_y,p_z,p_qw,p_qx,p_qy,p_qz,p_L,y_x,y_y,y_z,y_tx,y_ty,y_tz,status,infeasible,pred1_err_xy_m,pred1_err_xy_mm,pred1_err_xyz_m,pred1_err_xyz_mm,vessel_tip_alignment_deg,i_seg,u_seg,rho_m,rho_mm,clearance_m,clearance_mm,jac_pred_mm,jac_mpc_pred_mm,jac_actual_mm,jac_gain_actual_over_jac,jac_gain_actual_over_mpc,jac_angle_actual_deg,jac_cos_actual,jac_actual_along_pred_mm,jac_dp_pred_x_mm,jac_dp_pred_y_mm,jac_dp_pred_z_mm,mpc_dp_pred_x_mm,mpc_dp_pred_y_mm,mpc_dp_pred_z_mm,actual_dp_x_mm,actual_dp_y_mm,actual_dp_z_mm,jac_dir_pred_x,jac_dir_pred_y,jac_dir_pred_z,mpc_dir_pred_x,mpc_dir_pred_y,mpc_dir_pred_z,actual_dir_x,actual_dir_y,actual_dir_z,frame_path,case,tracking_err_mm,clearance_plot_mm,vessel_tip_angle_deg,u_trans_norm,u_rot_norm,u_dL_abs,tip_step_mm,tip_step_xy_mm,jac_gain_error_abs,jac_angle_abs_deg
91,31,31,0,0.0018279985290563,1.8279985290563168,-0.1931159477141069,0.1275804894967173,1.753113651020654e-07,0.0,0.0,-0.0069449627779283,0.0101743903524968,0.729513009726598,-0.5864026161698592,-0.1,-0.0005330996622821,-0.9999986783777868,0.0015023671692805,-0.0003192809398772,0.0252088611436341,0.7778630792443025,-0.7008858864792751,-0.1000104866109015,-0.3012604996388754,0.953541872234656,9.619023635885822e-05,solved,0,2.1555691764539073e-05,0.021555691764539,5.389906634161183e-05,0.0538990663416118,17.3524893285256,29,0.4518610125985261,0.0009720722273293,0.97207222732936,0.0030279277726706,3.0279277726706404,0.1858739132311011,0.094031460549444,0.0719133296386258,0.3868930738506293,0.7647794601766513,53.092591900657624,0.6005236161144301,0.0431856527614166,0.0424700440989151,0.1196497196644118,-0.1357547478297048,0.0109010376956319,0.078760546868728,0.0501981992421934,-0.0093231418046846,0.0713019671790826,0.0007971718738314,0.2284884595188526,0.6437144276165786,-0.7303593359059375,0.1159296860001442,0.8375978253290431,0.5338447254660907,-0.1296441404053277,0.9914986211511078,0.0110851754165372,mpc_3np1s_bc_90/frames/frame_000091.png,nonBC,0.021555691764539,3.0279277726706404,17.3524893285256,0.23145312821772446,0.0069449627779283,0.0101743903524968,0.07191332963862665,0.07190891110785394,0.6131069261493707,53.092591900657624
92,31,31,0,0.0017629304388202,1.762930438820243,-0.2312656990822193,0.1566670749029143,1.2126698161182085e-07,0.0,0.0,-0.0079527719316361,0.0101768698321871,0.7272003527357759,-0.5848359454208301,-0.1,-0.0005331123577031,-0.9999987373271229,0.0014626033609979,-0.0003192597415246,0.025310629841956,0.7778339591934383,-0.700825696363983,-0.1000096825105555,-0.3074759077972467,0.9515558570951156,0.0001302007639,solved,0,1.6774330031527774e-05,0.0167743300315277,0.0001150682889321,0.1150682889321911,17.49682995406949,29,0.5231646358599596,0.0009628004242069,0.9628004242069348,0.003037199575793,3.037199575793065,1.13219589833594,0.134763166100607,0.066869080437666,0.0590614049529306,0.4961970126744063,86.96765213960413,0.0528997508092115,0.0035373576919936,0.0288895414763519,0.095582112692678,-1.1277841133546864,-0.0149922734427043,0.0692335688987633,0.114643166442746,-0.0291200508641953,0.0601901152921247,0.0008041003460163,0.0255163806182417,0.0844218856764638,-0.996103337781264,-0.111249044353202,0.5137425225456427,0.8507010465838979,-0.4354785600998422,0.9001187828241884,0.0120249948220219,mpc_3np1s_bc_90/frames/frame_000092.png,nonBC,0.0167743300315277,3.037199575793065,17.49682995406949,0.27933563312015475,0.0079527719316361,0.0101768698321871,0.06686908043766587,0.06686424561163154,0.9409385950470694,86.96765213960413
93,31,31,0,0.0016966323884736,1.696632388473604,0.0919952109213235,-0.1623828846411558,2.9289179391527913e-08,0.0,0.0,-0.001202944958517,0.010015097708633,0.7281203048449891,-0.5864597742672416,-0.1,-0.000533114277953,-0.9999987461061912,0.0014565886437735,-0.0003192565349947,0.0254107808190423,0.7779840296199547,-0.7006901891481752,-0.1000095328698455,-0.2771692556652411,0.960821096552428,0.0001553504631849,solved,0,0.0003189233543055,0.3189233543055808,0.0003885652127828,0.3885652127828386,17.870757274348563,29,0.5833692998113716,0.0009337174906642,0.9337174906642478,0.0030662825093357,3.0662825093357524,4.021712780171036,0.2603101713134599,0.2021963423089811,0.0502761766841992,0.7767516009410966,137.78228912411444,-0.7405969232656839,-0.1497459890096064,-2.832441879220233,-1.304650643122541,-2.5395537770305916,-0.1361238319584901,-0.0052228532518849,-0.2218206696096847,0.1500704265163799,0.1355072158077952,0.0001496407100731,-0.7042874601054365,-0.3244017448374462,-0.6314607521332214,-0.5229293625817358,-0.0200639614869129,-0.8521398472077872,0.7422014899114923,0.6701763951828731,0.0007400762465055,mpc_3np1s_bc_90/frames/frame_000093.png,nonBC,0.3189233543055808,3.0662825093357524,17.870757274348563,0.18663150874609188,0.001202944958517,0.010015097708633,0.2021963423089811,0.2021962869362061,0.9497238233158007,137.78228912411444
94,31,31,0,0.0016781486727728,1.6781486727728794,-0.3279397651976174,0.2125951537854481,3.54690350443453e-07,0.0,0.0,-0.011248130529345,0.0099958415504656,0.724840907193013,-0.5843338227293872,-0.1,-0.0005331322323057,-0.9999988264441836,0.0014003480593726,-0.0003192265517949,0.0255107392345469,0.7777286229545772,-0.7007316221969806,-0.1000088027779639,-0.3086754351661847,0.9511674092628148,0.0001878329874594,solved,0,0.0002241268151728,0.2241268151728681,0.0002248968043622,0.2248968043622831,16.054922573958446,29,0.7187746046455746,0.0010838629979843,1.083862997984361,0.0029161370020156,2.916137002015639,0.0929596175203598,0.0741298658378734,0.2587465850725726,2.7834299664142064,3.490449930645595,46.67961980271538,0.6860771794299967,0.1775201272737342,-0.0727510064243692,0.0506672870727358,0.0279572454734358,-0.0510776660773704,0.0506673818371217,-0.0178640828200349,-0.2554066653774889,-0.0414330488054393,0.0007300918815761,-0.78260871080322,0.5450462084962733,0.3007461327744025,-0.6890295227173403,0.6834948541244413,-0.2409836119102761,-0.9870919274387836,-0.1601298382114618,0.0028216483760408,mpc_3np1s_bc_90/frames/frame_000094.png,nonBC,0.2241268151728681,2.916137002015639,16.054922573958446,0.3908211726749877,0.011248130529345,0.0099958415504656,0.2587465850725727,0.2587455550392364,1.7834299664142064,46.67961980271538
95,31,31,0,0.0015605112310767,1.5605112310767408,0.120978366224397,-0.1084840865836971,-5.786933028136156e-07,0.0,0.0,0.0026449159094634,0.0099980290188017,0.726050690855257,-0.5854186635952241,-0.1,-0.0005331280106222,-0.9999988078377248,0.0014135726232773,-0.0003192336022166,0.025610719524735,0.7777531039043917,-0.7006362589330224,-0.1000087851645768,-0.2891208399874507,0.957292588381989,0.0002002844549904,solved,0,9.855233053356688e-05,0.0985523305335668,9.867277087339429e-05,0.0986727708733942,18.430318004217845,29,0.6379950300542339,0.0007217752073809,0.7217752073809293,0.003278224792619,3.27822479261907,0.1237467316719783,0.0951325223565616,0.0984554179657507,0.7956203500124067,1.0349291233626154,11.879025848607808,0.9785844042908216,0.096346936539218,0.0545540234865486,0.111017831710488,0.0034861387275142,-0.0692809649629477,0.0650109132934728,0.0048914063900951,0.0244809498144427,0.0953632639582036,1.7613387109927103e-05,0.4408522370607552,0.8971374856571447,0.0281715620316757,-0.7282574165675866,0.6833721179998629,0.0514167633626055,0.2486501029629347,0.96859335858365,0.0001788970833078,mpc_3np1s_bc_90/frames/frame_000095.png,nonBC,0.0985523305335668,3.27822479261907,18.430318004217845,0.1624948064910331,0.0026449159094634,0.0099980290188017,0.09845541796575079,0.09845541639025898,0.20437964998759328,11.879025848607808
96,32,32,1,0.0023848748052897,2.384874805289789,-0.2389750391418541,-0.0229541316777667,-9.336573668011045e-08,0.0,0.0,-0.0156784881242995,0.009999988206855,0.7236609404638384,-0.5856482049120018,-0.1,-0.0005331530344852,-0.9999989155784488,0.0013351802718492,-0.0003191918080298,0.0257107194068035,0.7775372423908153,-0.7006494145934505,-0.1000089087282834,-0.3073870990653404,0.9515845392768874,0.0001895715927026,solved,0,0.0008179473196446,0.8179473196446773,0.0008530340512776,0.853034051277639,16.768667581217343,29,0.7728724808432746,0.0008530351389084,0.8530351389084788,0.0031469648610915,3.1469648610915213,0.1369737962582995,0.6704733044545177,0.2162620625832353,1.578857186490015,0.3225513396975311,103.56758810940327,-0.2345922427998638,-0.0507334022939256,0.0253706649248389,0.1112242976743161,0.075810987525139,0.5140758583258576,0.3559368087641124,0.2420112642822908,-0.215861513576332,-0.0131556604281435,-0.0001235637066415,0.1852227624398759,0.8120114993715587,0.5534707337904095,0.7667357595155834,0.5308739459115299,0.3609558541323071,-0.9981478535711776,-0.0608320306899882,-0.0005713609921481,mpc_3np1s_bc_90/frames/frame_000096.png,nonBC,0.8179473196446773,3.1469648610915213,16.768667581217343,0.24007490808899556,0.0156784881242995,0.009999988206855,0.21626206258323527,0.21626202728349142,0.5788571864900149,103.56758810940327
97,32,32,0,0.0023289779939062,2.3289779939062347,0.34136100572571,-0.4046758874365722,-6.888142223534427e-07,0.0,0.0,0.0026766656925088,0.0099982247954664,0.7270745505210956,-0.5896949637863674,-0.1,-0.0005331487625887,-0.9999988976197358,0.0013485635856786,-0.0003191989433634,0.0258107016547582,0.7780444638457961,-0.7003697216398966,-0.1000085331276184,-0.2318958640949252,0.9727405880633524,0.0002378020851453,solved,0,0.0002235475054107,0.2235475054107394,0.0002302205941709,0.2302205941709632,17.86548254306401,29,0.7598353792491701,0.000637134461933,0.6371344619330132,0.0033628655380669,3.3628655380669867,0.4354648050718352,0.376820867135268,0.5792252530202084,1.3301310376269286,1.5371368826352256,9.49877552638441,0.9862891285602629,0.5712835700413992,0.3487312926086063,0.2569717037482524,0.0445154521992359,0.2878245761775977,0.2368152583405169,0.0554031828857853,0.5072214549807219,0.2796929535539005,0.0003756006649868,0.8008254365150791,0.5901090071007272,0.1022251435265647,0.7638233475915144,0.6284557968906404,0.1470279056119713,0.8756894702638691,0.4828742395044409,0.0006484535386335,mpc_3np1s_bc_90/frames/frame_000097.png,nonBC,0.2235475054107394,3.3628655380669867,17.86548254306401,0.5294241306392445,0.0026766656925088,0.0099982247954664,0.5792252530202084,0.5792251312404054,0.33013103762692864,9.49877552638441
98,32,32,0,0.0022703454760849,2.2703454760849584,-0.3556564032122141,0.1228642220758897,-1.296529547469968e-06,0.0,0.0,-0.015270574577488,0.0099960734136896,0.7235179864889735,-0.5884663215656085,-0.1,-0.0005331731327909,-0.9999989976715624,0.0012722107931043,-0.0003191582349933,0.0259106623888951,0.7776159464692731,-0.7004587722978728,-0.1000085923753838,-0.2771860570386925,0.9608162340222876,0.000232857405852,solved,0,0.0003703743509393,0.370374350939361,0.0003703986389601,0.3703986389601612,13.372540212752236,30,0.0391937038476022,0.0011444808854976,1.1444808854976796,0.0028555191145023,2.8555191145023207,0.2729294020426591,0.0758532616309028,0.4376724405058966,1.6036104473547632,5.769988410459956,5.153118257237346,0.9959582244987027,0.4359034667582669,-0.2711195201947071,-0.0313476689745221,0.0014099356790511,-0.0737376946710055,0.0172909480808947,0.0041824393738065,-0.4285173765229411,-0.0890506579761529,-5.924776540211507e-05,-0.99336868129851,-0.1148563281929677,0.0051659354708541,-0.9721097430168324,0.2279525983342859,0.0551385567855745,-0.9790823841401268,-0.2034641657428124,-0.0001353701076851,mpc_3np1s_bc_90/frames/frame_000098.png,nonBC,0.370374350939361,2.8555191145023207,13.372540212752236,0.3762806056839012,0.015270574577488,0.0099960734136896,0.4376724405058966,0.43767243649570836,0.6036104473547632,5.153118257237346
99,32,32,0,0.0021709904647539,2.1709904647539187,0.1598479267714887,-0.2278616238516916,-8.586608218575805e-07,0.0,0.0,-0.0006579395268241,0.0099966994271544,0.7251164657566883,-0.5907449378041254,-0.1,-0.0005331741827221,-0.9999990018513404,0.0012689210987607,-0.0003191564810132,0.0260106293831666,0.7778519118816285,-0.7002919567697042,-0.1000084896393697,-0.2373684425253956,0.9714196621703662,0.0002498837321686,solved,0,6.565851590588236e-05,0.0656585159058823,7.336336243172577e-05,0.0733633624317257,16.05598987429407,29,0.9504306508620616,0.0007159632250587,0.7159632250587797,0.0032840367749412,3.2840367749412205,0.2246659280238329,0.2331280298962212,0.288975962358263,1.286247384728529,1.2395590632619464,13.478717998414549,0.9724565644966962,0.2810165715770432,0.1600283901424393,0.152080576995696,0.0416796312829842,0.1714739569899093,0.1544910445766545,0.0328310454163482,0.2359654123553767,0.1668155281685512,0.0001027360141542,0.71229487955763,0.6769187403421627,0.1855182565936867,0.7355355641543501,0.6626875568992171,0.1408283912962473,0.8165572334450241,0.5772643745424706,0.0003555175085007,mpc_3np1s_bc_90/frames/frame_000099.png,nonBC,0.0656585159058823,3.2840367749412205,16.05598987429407,0.2783384258743487,0.0006579395268241,0.0099966994271544,0.28897596235826306,0.28897594409603666,0.28624738472852895,13.478717998414549
100,32,32,0,0.0021098643288567,2.10986432885673,-0.1367955092457761,-0.0424268933283876,-1.0553585968915636e-06,0.0,0.0,-0.0093609160159993,0.0099978563216632,0.7237485106642305,-0.5911692067374092,-0.1,-0.0005331891201232,-0.9999990601473262,0.0012221165640258,-0.0003191315256699,0.0261106079463833,0.777708885202966,-0.7002702315655651,-0.1000085314134011,-0.2460046580069848,0.969268614547902,0.0002471664563835,solved,0,9.856396872106427e-05,0.0985639687210643,9.860418994554694e-05,0.0986041899455469,13.6951045770036,30,0.1170820690926436,0.0009519831362514,0.9519831362514196,0.0030480168637485,3.0480168637485803,0.1195506975074355,0.0575646983497773,0.144667263225596,1.2100913356578145,2.513124664469915,4.937684892198011,0.9962888998001388,0.1441303885161261,-0.1162321723865101,0.0279175186681686,-0.0017502937580288,-0.0453988066385635,0.0352771240814675,-0.0028578608146506,-0.1430266786625056,0.0217252041391224,-4.177403144234315e-05,-0.9722416916829868,0.2335203327979936,-0.0146405984617528,-0.7886570752565955,0.6128256569176309,-0.0496460660192398,-0.9886596004755268,0.1501736028920649,-0.0002887593952558,mpc_3np1s_bc_90/frames/frame_000100.png,nonBC,0.0985639687210643,3.0480168637485803,13.6951045770036,0.14322378513509332,0.0093609160159993,0.0099978563216632,0.144667263225596,0.14466725719427387,0.21009133565781446,4.937684892198011
101,32,32,0,0.0020292893829139,2.02928938291394,-0.0349690357587935,-0.1049661163012965,-9.617675607190104e-07,0.0,0.0,-0.0063338221459921,0.0099971108204809,0.7233988203066426,-0.5922188679004222,-0.1,-0.0005331992264674,-0.9999990983492052,0.0011904474824526,-0.0003191146398846,0.0262105790545881,0.7776911616153543,-0.700202064269202,-0.1000084828712897,-0.2388090775067926,0.9710665060709875,0.0002555140695097,solved,0,5.4315438387971585e-05,0.0543154383879715,5.7309371534735855e-05,0.0573093715347358,14.204826929509942,30,0.1389094290557136,0.0008090085504947,0.8090085504947871,0.0031909914495052,3.190991449505213,0.071145435614589,0.0899273212759063,0.0704337149923805,0.9899962574399844,0.7832293233363707,8.359534652581456,0.9893752578896824,0.0696853749347148,-0.0200470781319083,0.0675103733725851,0.0101062928048293,0.0351127839349763,0.0807563665855548,-0.0182325196310118,-0.017723587611651,0.0681672963631641,4.854211137217401e-05,-0.2817760262303807,0.9489065994100327,0.1420511761229135,0.3904573541921329,0.8980181488758676,-0.2027472782723343,-0.2516349963021029,0.9678219638214224,0.0006891885708062,mpc_3np1s_bc_90/frames/frame_000101.png,nonBC,0.0543154383879715,3.190991449505213,14.204826929509942,0.11063778303184711,0.0063338221459921,0.0099971108204809,0.07043371499238056,0.07043369826504439,0.010003742560015572,8.359534652581456
102,32,32,0,0.0019597449020714,1.959744902071491,0.0566968845784231,-0.1307649450121526,-8.715010815029104e-07,0.0,0.0,-0.0024639840596211,0.0099971460117055,0.7239657891524268,-0.5935265173505437,-0.1,-0.0005332031578939,-0.999999112939533,0.0011781275731727,-0.0003191080708884,0.0263105505147051,0.7776211668634591,-0.7001313602359431,-0.1000085681501016,-0.2285807376052683,0.9735249225898238,0.0002673804573751,solved,0,2.777191560772842e-05,0.0277719156077284,2.8885948105671563e-05,0.0288859481056715,13.779869774443586,30,0.2070878286184777,0.0007913251103126,0.7913251103126652,0.0032086748896873,3.208674889687335,0.1058062476170225,0.0880776104568345,0.099490365786956,0.940307099322456,1.1295761234997936,71.9799467605709,0.3093498405179155,0.0307773287892639,0.0480948643434032,0.0936569835615164,-0.0104983564781431,-0.042845457222107,0.0765516905052443,0.0078594490903471,-0.0699947518952859,0.0707040332588171,-8.527881190101283e-05,0.454555996707188,0.8851744171149353,-0.0992224628940917,-0.4864511764099797,0.8691390480303863,0.089233223399027,-0.7035329636355885,0.7106621098390513,-0.0008571564817001,mpc_3np1s_bc_90/frames/frame_000102.png,nonBC,0.0277719156077284,3.208674889687335,13.779869774443586,0.14252721692957399,0.0024639840596211,0.0099971460117055,0.09949036578695603,0.09949032923830613,0.05969290067754396,71.9799467605709
103,32,32,0,0.001867112749305,1.867112749305032,-0.0223092524742096,-0.0441610201247236,-9.179757271938976e-07,0.0,0.0,-0.0029922878316471,0.0099978969982762,0.7237426966276848,-0.593968127551791,-0.1,-0.0005332079321502,-0.9999991304540948,0.0011631661471549,-0.0003191000933661,0.0264105294846879,0.7775869608512568,-0.70005849359117,-0.1000085621362086,-0.223693213224778,0.974659568213756,0.0002691589649741,solved,0,5.077052265805809e-05,0.050770522658058,5.178760542249559e-05,0.0517876054224955,12.631143058106996,30,0.3094805624570322,0.0008730153351921,0.8730153351921455,0.0031269846648078,3.1269846648078548,0.0692460824134389,0.082684303781171,0.0804959578329399,1.1624622654077794,0.9735337198457564,6.914670004559734,0.992726549567072,0.079910474473591,-0.0367571934230839,0.0586848698497771,0.0001212929572513,0.0159906410864829,0.0804786070418561,-0.0102072179374579,-0.0342060122022758,0.0728666447731285,6.013893050216268e-06,-0.5308198260751044,0.8474828871819027,0.0017516219405328,0.1933939134179946,0.973323876014577,-0.1234480726169255,-0.4249407438975559,0.905221165569019,7.471049742270792e-05,mpc_3np1s_bc_90/frames/frame_000103.png,nonBC,0.050770522658058,3.1269846648078548,12.631143058106996,0.04947624121997294,0.0029922878316471,0.0099978969982762,0.08049595783293997,0.08049595760828952,0.16246226540777942,6.914670004559734
104,32,32,0,0.0017866896131458,1.7866896131458805,-0.0548726397154007,-0.0821273361034998,-5.558128816390425e-07,0.0,0.0,-0.0063650823537105,0.0099950228152729,0.7231939702305308,-0.594789400912826,-0.1,-0.000533218087372,-0.9999991669659084,0.0011313407624763,-0.0003190831236425,0.0265104797128406,0.7775358211859101,-0.6999903386062455,-0.1000085924126574,-0.2210913677830475,0.9752530612850466,0.0002711935960363,solved,0,6.820331754570059e-05,0.0682033175457005,6.82071141787212e-05,0.0682071141787212,12.889751165303476,30,0.350724409373257,0.0006872051379572,0.687205137957258,0.0033127948620427,3.312794862042742,0.0948692161339488,0.0843547972351664,0.0852077945876513,0.8981606263863698,1.010112019475394,25.29887319475018,0.904090954102968,0.0770355963057594,-0.0744296504575389,0.0513701447299502,-0.0286618829294663,0.0154450767974045,0.0829253822736131,-0.0007499293856461,-0.0511396653466444,0.0681549849245177,-3.0276448848010062e-05,-0.7845500731496436,0.5414838113284204,-0.3021199509965148,0.1830966027260596,0.983054728262005,-0.0088901806444443,-0.6001759063724885,0.7998679610749487,-0.0003553248736753,mpc_3np1s_bc_90/frames/frame_000104.png,nonBC,0.0682033175457005,3.312794862042742,12.889751165303476,0.09877198957752303,0.0063650823537105,0.0099950228152729,0.08520779458765138,0.08520778920866354,0.10183937361363016,25.29887319475018
105,32,32,0,0.0017042239147994,1.704223914799458,-0.0525319739323189,-0.1548341213491167,-6.530329132596414e-07,0.0,0.0,-0.0092388866731134,0.0099985282195022,0.7226686504912075,-0.5963377421263171,-0.1,-0.0005332328266672,-0.999999218160592,0.0010851463664016,-0.0003190584915946,0.0266104649950356,0.7775113741426706,-0.6999112339224833,-0.100008424445747,-0.2152530460369971,0.9765582624737053,0.000293540682173,solved,0,4.143979935262629e-05,0.0414397993526262,4.217903368731624e-05,0.0421790336873162,12.736870814435068,30,0.4189129445341733,0.000636127242019,0.6361272420190428,0.0033638727579809,3.363872757980957,0.0922723876342433,0.0878150444755532,0.0827963593955101,0.8973037494564999,0.9428493704009882,24.506217695245276,0.9099162633172876,0.0753377539574378,-0.0346583665550386,0.0770887614146929,0.0370177526466585,0.0164336231239792,0.085889084108448,0.0080301493307621,-0.0244470432395615,0.0791046837621545,0.0001679669104776,-0.3756092959512467,0.8354477801123289,0.401179091554371,0.1871390400372019,0.9780679907570812,0.0914438907219102,-0.2952671279032988,0.955412585042286,0.0020286750734442,mpc_3np1s_bc_90/frames/frame_000105.png,nonBC,0.0414397993526262,3.363872757980957,12.736870814435068,0.16350294621078018,0.0092388866731134,0.0099985282195022,0.08279635939551,0.08279618902019263,0.10269625054350007,24.506217695245276
106,32,32,0,0.0016217300695934,1.6217300695934451,-0.0242006932859411,-0.2814740295187172,2.2036019065906278e-07,0.0,0.0,-0.0134548378527261,0.0101740436986316,0.7224266435583482,-0.5991524824215042,-0.1,-0.0005332542898619,-0.9999992889000272,0.0010178722273307,-0.0003190226180665,0.026712205432022,0.7775485617022717,-0.6998072293080432,-0.100008339623082,-0.2018233691267191,0.9794218881449877,0.0003044615696101,solved,0,4.835713799829419e-05,0.0483571379982941,4.902191561991214e-05,0.0490219156199121,12.394027683465984,30,0.4980302000760784,0.0006117617118687,0.6117617118687918,0.0033882382881312,3.388238288131208,0.4262275019870031,0.1399364873315154,0.1104530742388739,0.2591411246903584,0.7893086095351667,56.52691540079586,0.551545196252092,0.0609198625077266,0.1514788674509968,0.1957799966412198,-0.3469787156022801,0.0850623777670644,0.1108174391821759,0.0081306548568582,0.0371875596011372,0.1040046144401563,8.482266498910374e-05,0.3553944002787879,0.4593321541395743,-0.8140692798674932,0.6078641774503608,0.791912397512485,0.0581024649961121,0.3366819788167483,0.9416181048544494,0.0007679520517976,mpc_3np1s_bc_90/frames/frame_000106.png,nonBC,0.0483571379982941,3.388238288131208,12.394027683465984,0.28251248264293105,0.0134548378527261,0.0101740436986316,0.11045307423887396,0.11045304166899936,0.7408588753096417,56.52691540079586
107,32,32,0,0.0015412437608661,1.5412437608661238,0.0370217695113341,-0.1200217402295688,-3.981272370220177e-07,0.0,0.0,-0.003281084074474,0.0099998473131044,0.7227968612534615,-0.6003526998237999,-0.1,-0.0005332595234903,-0.9999993054640804,0.001001466818488,-0.0003190138697628,0.026812203905153,0.7774247101483903,-0.6997186277461142,-0.1000085859798228,-0.1967976028088663,0.980444086652523,0.0003106071212675,solved,0,2.65914148728505e-05,0.0265914148728505,2.680922731789635e-05,0.0268092273178963,11.607169732393729,30,0.6020191111828181,0.0006490176330189,0.6490176330189151,0.003350982366981,3.350982366981085,0.0996194134808221,0.1352500764778878,0.152281006257321,1.5286278139615512,1.1259217755948376,72.4674061127093,0.3012482923997062,0.0458743930999269,0.0308386430744736,0.0946784068380324,-0.003000818921602,-0.097708571975108,0.0934644666152895,0.0031641160185835,-0.1238515538813933,0.0886015619290248,-0.0002463567408128,0.3095645918494637,0.9504011671004172,-0.030122832656305,-0.7224289591516982,0.691049269983741,0.0233945599217526,-0.8133092689978144,0.5818293699695409,-0.0016177772058885,mpc_3np1s_bc_90/frames/frame_000107.png,nonBC,0.0265914148728505,3.350982366981085,11.607169732393729,0.12560186919645322,0.003281084074474,0.0099998473131044,0.152281006257321,0.15228080698203073,0.5286278139615512,72.4674061127093
108,33,33,1,0.0023682481383615,2.3682481383615195,0.2121630265769119,-0.1322738844543668,1.8057408627635364e-05,0.0,0.0,0.0011722459670117,0.0100010212684433,0.7249184915192307,-0.6016754386683436,-0.1,-0.0005332576536675,-0.999999299577076,0.001007328044235,-0.000319016995314,0.0269122141178374,0.7776559043081658,-0.6995504618267301,-0.1000085695051909,-0.1587400421485622,0.9873203616986628,0.0003199904601344,solved,0,1.0436131971694487e-05,0.0104361319716944,2.1855415748598136e-05,0.0218554157485981,11.31380237608949,30,0.6906883464431124,0.0005252069524478,0.5252069524478636,0.0034747930475521,3.4747930475521365,0.3079786575954449,0.2784766558140764,0.2858854949590538,0.9282639816379346,1.0266048840730262,35.59598376666578,0.8131415638293908,0.2324653784471445,0.1938076987300543,0.1592726026848027,0.178666358000777,0.2207690001203577,0.1686443508799318,0.0192192438856347,0.2311941597754607,0.1681659193840667,1.647463186704723e-05,0.6292893807746786,0.517154675354226,0.5801257768824677,0.7927738124941902,0.6055960072736811,0.0690156373411293,0.8086949630255766,0.5882282324542294,5.762667976354246e-05,mpc_3np1s_bc_90/frames/frame_000108.png,nonBC,0.0104361319716944,3.4747930475521365,11.31380237608949,0.25001906063536955,0.0011722459670117,0.0100010212684433,0.28588549495905385,0.28588549448436473,0.07173601836206545,35.59598376666578
109,33,33,0,0.0022709566129484,2.2709566129484444,-0.0438813931228268,-0.0568960638908828,1.5210833603935462e-05,0.0,0.0,-0.0072844077782274,0.0099993305504773,0.7244796775880025,-0.6022443993072525,-0.1,-0.0005332692725632,-0.9999993356027354,0.0009709060301946,-0.0003189975727714,0.0270122074233422,0.7775942843756576,-0.6994697822817162,-0.1000084898389459,-0.1582869075089004,0.9873931057723088,0.0003310356219276,solved,0,6.980665405461272e-05,0.0698066540546127,7.113214789531174e-05,0.0711321478953117,9.097447378899586,30,0.8587253947271961,0.0007565354839204,0.7565354839204946,0.0032434645160795,3.2434645160795053,0.0963775150088727,0.0852889937258934,0.101519512472599,1.0533526669913926,1.1903002724931688,19.21281158189016,0.9443028106373594,0.0958651609624097,-0.0390260500594917,0.0846871696176791,0.0243654697920229,0.0081177738125992,0.0837813618065341,0.0137476402682634,-0.0616199325081945,0.0806795450138952,7.966624501754005e-05,-0.4049289925756951,0.8787025646996873,0.2528128037932898,0.0951796176501814,0.9823232535231388,0.1611889139230135,-0.6069762453284657,0.7947195868939121,0.0007847382545207,mpc_3np1s_bc_90/frames/frame_000109.png,nonBC,0.0698066540546127,3.2434645160795053,9.097447378899586,0.07185220233260042,0.0072844077782274,0.0099993305504773,0.10151951247259906,0.10151948121401926,0.05335266699139263,19.21281158189016
110,33,33,0,0.0021745628901875,2.174562890187575,-0.1076172358465798,-0.1200092184235478,0.0002189421917179,0.0,0.0,-0.0463743669326619,0.0103737241117678,0.7234035052295367,-0.6034444914914879,-0.1,-0.0005333432247795,-0.99999953384624,0.0007390343255639,-0.0003188739140725,0.0271159446644599,0.777306459399545,-0.6993808443296955,-0.1000089634358756,-0.1734183021725055,0.9848482054981712,0.0003234171264679,solved,0,4.036951256391057e-05,0.0403695125639105,0.0002431592283187,0.2431592283187315,9.071204204616624,30,0.9394354871358924,0.0006949600433556,0.6949600433556259,0.0033050399566443,3.305039956644374,2.8546885145898413,0.3795300958142766,0.3012530505702637,0.1055292193984069,0.7937527323727238,82.90506189770365,0.1235138069255216,0.0372089111238599,-0.1988000797494487,0.5360551076452836,-2.796850007631831,-0.266667345892646,0.1233189384539645,-0.2402583186529722,-0.2878249761125717,0.0889379520206956,-0.000473596929687,-0.06963984992878,0.1877805949425286,-0.9797391180640524,-0.7026250324641975,0.3249253216385528,-0.6330415461190272,-0.95542593035233,0.2952267266749285,-0.0015720900710899,mpc_3np1s_bc_90/frames/frame_000110.png,nonBC,0.0403695125639105,3.305039956644374,9.071204204616624,0.16119469561239447,0.0463743669326619,0.0103737241117678,0.3012530505702637,0.30125267830151825,0.8944707806015931,82.90506189770365
