k,i_ref,i_ref_mpc,ref_advanced,dist_to_ref_m,dist_to_ref_mm,u0_vx,u0_vy,u0_vz,u0_wx,u0_wy,u0_wz,u0_dL,p_x,p_y,p_z,p_qw,p_qx,p_qy,p_qz,p_L,y_x,y_y,y_z,y_tx,y_ty,y_tz,status,infeasible,pred1_err_xy_m,pred1_err_xy_mm,pred1_err_xyz_m,pred1_err_xyz_mm,vessel_tip_alignment_deg,i_seg,u_seg,rho_m,rho_mm,clearance_m,clearance_mm,jac_pred_mm,jac_mpc_pred_mm,jac_actual_mm,jac_gain_actual_over_jac,jac_gain_actual_over_mpc,jac_angle_actual_deg,jac_cos_actual,jac_actual_along_pred_mm,jac_dp_pred_x_mm,jac_dp_pred_y_mm,jac_dp_pred_z_mm,mpc_dp_pred_x_mm,mpc_dp_pred_y_mm,mpc_dp_pred_z_mm,actual_dp_x_mm,actual_dp_y_mm,actual_dp_z_mm,jac_dir_pred_x,jac_dir_pred_y,jac_dir_pred_z,mpc_dir_pred_x,mpc_dir_pred_y,mpc_dir_pred_z,actual_dir_x,actual_dir_y,actual_dir_z,frame_path,tracking_err_xy_mm,tracking_err_xyz_mm,clearance_plot_mm,vessel_tip_angle_deg,tip_step_xyz_mm,tip_step_xy_mm_from_pos,u_trans_norm,u_rot_norm,u_dL_abs,jac_gain_abs_error,jac_angle_abs_deg,solved_flag,vessel,magnet_placement,case
17,20,20,0,0.0021444598769354,2.144459876935409,-0.0007279213843897,0.0194623689814256,-3.5330432152291595e-11,0.0,0.0,0.000775597852755,0.0101538872203274,0.6619319750582311,-0.7133255625685497,-0.1,-0.0005337020798396,-0.9999997318892854,-0.00038740907199,-0.0003182729307827,0.0178269186575181,0.7803122255634082,-0.7103601948147011,-0.1000002917666934,-0.9994059178894124,-0.0344637259399618,0.0002507627488156,solved,0,7.470579126022968e-07,0.0007470579126022,7.470581089434297e-07,0.0007470581089434,10.389165115475608,17,0.8349202601015762,0.0007315938033676,0.7315938033676235,0.0032684061966323,3.2684061966323767,0.1041933571067053,0.1041933571067082,0.1043435039697001,1.0014410406494632,1.0014410406494356,0.4021346689644292,0.9999753699105416,0.1043409339798629,-0.1022103364223303,0.0202312127787947,2.8689695260090205e-05,-0.1022103364223259,0.0202312127788317,2.8689695327765996e-05,-0.1022129070750166,0.0209782662685675,2.8148071443134803e-05,-0.9809678779968264,0.1941698908700659,0.0002753505219215,-0.9809678779967572,0.1941698908704155,0.000275350522571,-0.9795809339956398,0.2010500459583892,0.0002697635250135,mpc_1np1s_nobc_60/frames/frame_000017.png,0.0007470579126022,0.0007470581089434,3.2684061966323767,10.389165115475608,0.10434350396970013,0.10434350017303858,0.01947597689234122,0.000775597852755,0.0101538872203274,0.0014410406494631545,0.4021346689644292,1.0,60$^\circ$,In-plane,nonBC
18,20,20,0,0.0020426442703829,2.042644270382972,-0.0001469314351019,0.0060245645961731,-2.961443500277193e-11,0.0,0.0,0.0002402328393168,0.0101523405536857,0.6619305057438801,-0.713265316922588,-0.1,-0.0005337016975412,-0.9999997323539058,-0.0003862079081152,-0.0003182735718463,0.017928442063055,0.7802105431018621,-0.7103560593914141,-0.1000002637035766,-0.9994252159857824,-0.033899470240461,0.0002521293094214,solved,0,2.4417324289412105e-07,0.0002441732428941,2.441742372804252e-07,0.0002441742372804,10.27838953532186,17,0.9391563201771236,0.0007375921116578,0.737592111657864,0.0032624078883421,3.262407888342136,0.1017515551302512,0.1017515551302547,0.101766524453622,1.0001471164087037,1.0001471164086695,0.1372245799367796,0.9999971319392116,0.1017662325810437,-0.1016771157237261,0.003891308570728,2.875997116554515e-05,-0.1016771157237306,0.0038913085707026,2.875997116846829e-05,-0.1016824615460709,0.0041354232870327,2.806311677483464e-05,-0.9992684199624288,0.0382432343736355,0.000282648959308,-0.9992684199624384,0.0382432343733839,0.0002826489593368,-0.9991739630688732,0.040636381258332,0.0002757598033882,mpc_1np1s_nobc_60/frames/frame_000018.png,0.0002441732428941,0.0002441742372804,3.262407888342136,10.27838953532186,0.10176652445362207,0.10176652058428222,0.006026356064827522,0.0002402328393168,0.0101523405536857,0.0001471164087036847,0.1372245799367796,1.0,60$^\circ$,In-plane,nonBC
19,20,20,0,0.0019410991083956,1.9410991083956513,7.249153122248397e-06,0.0021025564223764,-2.4578127718288058e-11,0.0,0.0,8.4102314115025e-05,0.0101506693166922,0.6619305782354113,-0.7132442913583642,-0.1,-0.0005337015637034,-0.9999997325162224,-0.0003857873966572,-0.000318273796274,0.0180299487562219,0.7801090219240733,-0.7103568720781431,-0.1000002361371666,-0.99943081307063,-0.0337340431028216,0.0002534184617079,solved,0,9.788299251067377e-08,9.788299251067375e-05,9.788814204619769e-08,9.788814204619768e-05,17.466740094830474,18,0.1315874418537513,0.0007161599735987,0.7161599735987646,0.0032838400264012,3.2838400264012355,0.1015225192434653,0.1015225192434466,0.1015244342966669,1.0000188633341245,1.000018863334308,0.0552335714858514,0.9999995353446324,0.1015243871227935,-0.1015184319727211,-0.0009105312011032,2.8570467081775746e-05,-0.1015184319727025,-0.0009105312011037,2.857046701998378e-05,-0.1015211777888325,-0.0008126867290236,2.756641004353355e-05,-0.9999597402549244,-0.008968760900423,0.0002814199972053,-0.9999597402549246,-0.0089687609004296,0.0002814199965967,-0.9999679239007148,-0.0080048387824443,0.0002715248820099,mpc_1np1s_nobc_60/frames/frame_000019.png,9.788299251067375e-05,9.788814204619768e-05,3.2838400264012355,17.466740094830474,0.1015244342966669,0.10152443055418373,0.0021025689190838043,8.4102314115025e-05,0.0101506693166922,1.886333412448593e-05,0.0552335714858514,1.0,60$^\circ$,In-plane,nonBC
20,20,20,0,0.0018395940593697,1.8395940593697344,4.82213462578968e-05,0.0009512350792361,-2.020163568835277e-11,0.0,0.0,3.828528784786484e-05,0.0101488575357419,0.661931060448874,-0.7132347790075718,-0.1,-0.0005337015027774,-0.999999732590054,-0.0003855959702691,-0.0003182738984386,0.0181314373315793,0.7800075608324203,-0.7103591406388985,-0.100000207682763,-0.9994324716040504,-0.0336848601107139,0.0002547601626148,solved,0,5.5139073673335774e-08,5.5139073673335765e-05,5.5139083594468374e-08,5.513908359446837e-05,17.457256651289516,18,0.2292854149442955,0.0006882106929464,0.6882106929464826,0.0033117893070535,3.311789307053518,0.101486009375926,0.1014860093759399,0.1014864537609322,1.0000043787809665,1.0000043787808297,0.031128697583575,0.9999998524135014,0.1014864387829019,-0.1014593998960179,-0.0023236738699602,2.8487480158680716e-05,-0.1014593998960311,-0.0023236738699861,2.8487480555061673e-05,-0.1014610916529878,-0.0022685607553585,2.8454403611100076e-05,-0.9997378014952828,-0.0228964946424574,0.0002807035209469,-0.9997378014952758,-0.0228964946427088,0.0002807035248527,-0.9997500936627056,-0.0223533355565117,0.0002803763709995,mpc_1np1s_nobc_60/frames/frame_000020.png,5.5139073673335765e-05,5.513908359446837e-05,3.311789307053518,17.457256651289516,0.10148645376093227,0.10148644977196099,0.0009524565471475504,3.828528784786484e-05,0.0101488575357419,4.378780966485252e-06,0.031128697583575,1.0,60$^\circ$,In-plane,nonBC
21,20,20,0,0.0017381093679519,1.7381093679519717,5.722741522504867e-05,0.0006070937950208,-1.6378378653840262e-11,0.0,0.0,2.4577045402689335e-05,0.010146887587416,0.6619316327230262,-0.7132287080696216,-0.1,-0.0005337014636662,-0.9999997326374304,-0.000385473085075,-0.0003182739640226,0.0182329062074535,0.7799061317891841,-0.7103618393821715,-0.1000001795994414,-0.999432988181081,-0.0336695200406208,0.0002560384135391,solved,0,4.2276023811840275e-08,4.227602381184027e-05,4.227816868064488e-08,4.227816868064488e-05,17.45443740186643,18,0.3265353886323486,0.0006588753867213,0.6588753867213762,0.0033411246132786,3.341124613278624,0.1014647304392756,0.1014647303681387,0.1014649437773112,1.0000021025831796,1.0000021032842814,0.0238689773025423,0.9999999132254528,0.1014649349727366,-0.1014276968381997,-0.0027409895265963,2.8524168706407825e-05,-0.1014276965465299,-0.0027409978421433,2.8509182639635533e-05,-0.1014290432361786,-0.0026987432729663,2.8083321571004127e-05,-0.9996350101072998,-0.0270142099104752,0.0002811239785777,-0.9996350079335508,-0.0270142918844638,0.0002809762814743,-0.9996461778837488,-0.0265977900592879,0.0002767785653401,mpc_1np1s_nobc_60/frames/frame_000021.png,4.227602381184027e-05,4.227816868064488e-05,3.341124613278624,17.45443740186643,0.10146494377731123,0.1014649398908804,0.0006097850875563435,2.4577045402689335e-05,0.010146887587416,2.1025831795640215e-06,0.0238689773025423,1.0,60$^\circ$,In-plane,nonBC
22,20,20,0,0.0016366446046264,1.636644604626447,5.6970300155414e-05,0.0004983585587522,-1.3112342844923244e-11,0.0,0.0,2.0224548137318112e-05,0.0101447389496245,0.6619322024260278,-0.713223724484034,-0.1,-0.0005337014314815,-0.9999997326764054,-0.0003853719623613,-0.000318274017992,0.0183343535969497,0.7798047279155926,-0.7103646668369002,-0.1000001518884468,-0.9994331754530812,-0.0336639514037001,0.0002572540770787,solved,0,3.806583383135622e-08,3.806583383135622e-05,3.8069856632254995e-08,3.806985663225499e-05,17.453558106179845,18,0.4236392069358151,0.0006291347902919,0.6291347902919462,0.003370865209708,3.370865209708054,0.1014431260759072,0.1014431260281202,0.1014432888243417,1.0000016043318138,1.0000016048028866,0.02150374031565,0.9999999295708012,0.1014432816797721,-0.1014026425930115,-0.0028655004839018,2.846371624517053e-05,-0.1014026425961711,-0.0028655006530931,2.826441913850175e-05,-0.1014038735914768,-0.0028274547287931,2.7710994596197303e-05,-0.999600924336012,-0.0282473598236484,0.000280587924941,-0.999600924838043,-0.028247361504798,0.0002786233059366,-0.9996114554908296,-0.0278722699309285,0.0002731673520974,mpc_1np1s_nobc_60/frames/frame_000022.png,3.806583383135622e-05,3.806985663225499e-05,3.370865209708054,17.453558106179845,0.10144328882434173,0.10144328503947214,0.0005016042944207795,2.0224548137318112e-05,0.0101447389496245,1.6043318138425633e-06,0.02150374031565,1.0,60$^\circ$,In-plane,nonBC
23,20,20,0,0.0015352013422623,1.535201342262311,5.4005124835507913e-05,0.0004581212732273,-1.0332195790017432e-11,0.0,0.0,1.859158886085803e-05,0.0101423872126281,0.6619327424772762,-0.7132191432713018,-0.1,-0.0005337014018954,-0.9999997327122244,-0.0003852790044419,-0.0003182740676038,0.018435777469076,0.7797033487099574,-0.7103675347644365,-0.1000001243526485,-0.99943326873985,-0.0336611727640376,0.0002584262537818,solved,0,3.6338407301446616e-08,3.6338407301446615e-05,3.634763056785936e-08,3.634763056785936e-05,17.45323907501183,18,0.5206842638827702,0.0005992775723746,0.5992775723746314,0.0034007224276253,3.4007224276253685,0.1014196186182815,0.1014196186182955,0.1014197668199166,1.0000014612718642,1.0000014612717258,0.0205339722348754,0.9999999357799446,0.1014197603067336,-0.1013780231990281,-0.002904246709007,2.835468580067439e-05,-0.1013780231993166,-0.0029042467004636,2.8354579489908716e-05,-0.1013792056352436,-0.0028679275362319,2.7535798266531408e-05,-0.9995898681160504,-0.0286359458709653,0.0002795779178325,-0.9995898681187568,-0.0286359457867229,0.0002795768696057,-0.999600066279534,-0.0282777965889465,0.0002715032693323,mpc_1np1s_nobc_60/frames/frame_000023.png,3.6338407301446615e-05,3.634763056785936e-05,3.4007224276253685,17.45323907501183,0.10141976681991668,0.10141976308188698,0.00046129345810655214,1.859158886085803e-05,0.0101423872126281,1.4612718641782152e-06,0.0205339722348754,1.0,60$^\circ$,In-plane,nonBC
24,21,21,1,0.0023268734804717,2.3268734804717477,-0.0104134815096259,0.2727792655727006,-2.755738708969543e-11,0.0,0.0,0.0107970151244855,0.0101556739034803,0.6618286076621799,-0.7104913506155748,-0.1,-0.0005336842190681,-0.9999997520543468,-0.0003312939427138,-0.0003183028790505,0.0185373342081108,0.7795956678411323,-0.7100033493734519,-0.1000000991913771,-0.999984535823141,-0.0055552480420117,0.0002594875124597,solved,0,1.0427767511576956e-05,0.0104277675115769,1.0427767909659936e-05,0.0104277679096599,17.453079979464757,18,0.6176946860385253,0.0005693887090874,0.5693887090874082,0.0034306112909125,3.4306112909125916,0.3718251073183398,0.3718251073258601,0.3797712063211388,1.0213705283650891,1.021370528344432,1.029604202129885,0.9998385441945976,0.3797098900551537,-0.1118179272207024,0.3546133962472086,2.804248340513909e-05,-0.1118179272210362,0.3546133962549769,2.804263113387329e-05,-0.1076808688250663,0.3641853909845949,2.5161271441365152e-05,-0.3007272102391111,0.953710196723226,7.541847727117141e-05,-0.3007272102339265,0.9537101967248296,7.541887457668985e-05,-0.2835414245018096,0.958959986757489,6.625376285133237e-05,mpc_1np1s_nobc_60/frames/frame_000024.png,0.0104277675115769,0.0104277679096599,3.4306112909125916,17.453079979464757,0.3797712063211388,0.3797712054876244,0.2729779630730899,0.0107970151244855,0.0101556739034803,0.021370528365089125,1.029604202129885,1.0,60$^\circ$,In-plane,nonBC
25,21,21,0,0.0021689779773486,2.1689779773486633,-0.0004334972223882,0.0707325428333657,-2.429595923476836e-11,0.0,0.0,0.0027967481051332,0.0101542944853398,0.661824272689956,-0.7097840251872412,-0.1,-0.000533679767951,-0.999999756589303,-0.0003173102056234,-0.000318310341921,0.0186388771529642,0.7794939612275212,-0.7099079167019897,-0.1000000714913171,-0.9999984489129724,0.0017419082193309,0.0002606288646309,solved,0,2.506923837695353e-06,0.0025069238376953,2.5069238448179926e-06,0.0025069238448179,15.842374247169747,18,0.8191204575842932,0.0008914265165332,0.8914265165332954,0.0031085734834667,3.108573483466705,0.1379888906658965,0.1379888906658888,0.1394691033954634,1.010727042752672,1.0107270427527282,0.8356416991015417,0.999893645162581,0.1394542701816468,-0.1019935151842909,0.0929422187692883,2.788903575043151e-05,-0.101993515184251,0.0929422187693207,2.7889035719708133e-05,-0.1017066136110855,0.09543267146217,2.770005998187219e-05,-0.7391429461610871,0.6735485611977508,0.0002021107323629,-0.7391429461608392,0.6735485611980229,0.0002021107321402,-0.7292411805552185,0.6842567216595029,0.0001986107267308,mpc_1np1s_nobc_60/frames/frame_000025.png,0.0025069238376953,0.0025069238448179,3.108573483466705,15.842374247169747,0.13946910339546342,0.13946910064469886,0.0707338712040825,0.0027967481051332,0.0101542944853398,0.010727042752672,0.8356416991015417,1.0,60$^\circ$,In-plane,nonBC
26,21,21,0,0.0020633784210124,2.0633784210124917,4.479027798348017e-05,0.0183274469191548,-1.980351359302587e-11,0.0,0.0,0.0007239781208476,0.0101527769203071,0.6618247205927359,-0.7096007507180496,-0.1,-0.0005336786156989,-0.9999997577313794,-0.0003136903158982,-0.0003183122737813,0.0187404049221673,0.7793924888809937,-0.7098826669761105,-0.100000043775402,-0.9999933426765376,0.0036395184961002,0.0002617397968373,solved,0,6.393450315762542e-07,0.0006393450315762,6.393452271377167e-07,0.0006393452271377,23.841233837284054,19,0.0835038344145814,0.0009542217939474,0.95422179394742,0.0030457782060525,3.04577820605258,0.1044347589119562,0.1044347589124072,0.1045666607239691,1.0012630068129336,1.0012630068086092,0.3430004531027257,0.999982081038763,0.1045647869980288,-0.1014934973408542,0.0246107307973374,2.821597812215901e-05,-0.1014934973408987,0.0246107307990683,2.8215977651568913e-05,-0.1014723465275757,0.0252497258792505,2.771591511852023e-05,-0.9718363732367916,0.2356565098990227,0.0002701780366625,-0.9718363732330206,0.2356565099145792,0.0002701780321553,-0.9704082144828016,0.2414701368909903,0.000265054989101,mpc_1np1s_nobc_60/frames/frame_000026.png,0.0006393450315762,0.0006393452271377,3.04577820605258,23.841233837284054,0.1045666607239691,0.10456665705084825,0.018327501650346092,0.0007239781208476,0.0101527769203071,0.0012630068129335648,0.3430004531027257,1.0,60$^\circ$,In-plane,nonBC
27,21,21,0,0.001961560516085,1.9615605160850147,2.706511110058709e-05,0.0047277467494473,-1.591173321341205e-11,0.0,0.0,0.0001865264521137,0.0101511320206597,0.6618249912438469,-0.7095534732505552,-0.1,-0.0005336783188304,-0.9999997580235022,-0.0003127576838634,-0.0003183127715071,0.0188419162423739,0.7792909993369215,-0.7098757752950163,-0.1000000161564713,-0.9999914205207856,0.0041339826510809,0.000262816022558,solved,0,1.614978849793746e-07,0.0001614978849793,1.6149861268292844e-07,0.0001614986126829,23.732508762312964,19,0.1866172457199815,0.0009361248031889,0.9361248031889672,0.003063875196811,3.063875196811033,0.1017142966367414,0.1017142966367511,0.1017232696441125,1.000088217759625,1.0000882177595296,0.090827831490927,0.9999987434998648,0.1017231418288105,-0.1014913880226257,0.0067301937362339,2.810374735505815e-05,-0.1014913880226231,0.0067301937364261,2.8103745802754432e-05,-0.1014895440721863,0.0068916810941344,2.761893068414789e-05,-0.9978084829617234,0.0661676279419197,0.0002763008572474,-0.9978084829616028,0.0661676279438027,0.000276300841986,-0.997702339172306,0.0677493076878626,0.0002715104496815,mpc_1np1s_nobc_60/frames/frame_000027.png,0.0001614978849793,0.0001614986126829,3.063875196811033,23.732508762312964,0.10172326964411259,0.10172326589469838,0.00472782421914652,0.0001865264521137,0.0101511320206597,8.82177596250866e-05,0.090827831490927,1.0,60$^\circ$,In-plane,nonBC
28,21,21,0,0.0018600284440766,1.8600284440766777,1.2426987048158849e-05,0.0011907438735211,-1.2589492793128136e-11,0.0,0.0,4.686832866469682e-05,0.0101493483494808,0.6618251155137174,-0.7095415658118199,-0.1,-0.0005336782442364,-0.9999997580967668,-0.0003125233422768,-0.0003183128965701,0.0189434097258687,0.7791895125861341,-0.7098736968912955,-0.0999999886068329,-0.9999908788636516,0.0042629293160662,0.000263861986024,solved,0,3.8267649511267174e-08,3.8267649511267176e-05,3.827161785720981e-08,3.8271617857209805e-05,23.704178040701496,19,0.2822877310919149,0.0009012438185686,0.9012438185686946,0.0030987561814313,3.0987561814313054,0.1015074734202146,0.1015074734202258,0.1015080346888119,1.000005529332751,1.0000055293326415,0.021599988982647,0.9999999289389216,0.1015080274755415,-0.1014869657288576,0.0020401366749777,2.8100759344680164e-05,-0.1014869657288697,0.00204013667493,2.8100759344451554e-05,-0.1014867507873606,0.0020784037207954,2.75496384039009e-05,-0.9997979686552522,0.0200983888795268,0.0002768343886203,-0.9997979686552616,0.0200983888790554,0.000276834388618,-0.9997903229875694,0.02047526313722,0.0002714035247392,mpc_1np1s_nobc_60/frames/frame_000028.png,3.8267649511267176e-05,3.8271617857209805e-05,3.0987561814313054,23.704178040701496,0.10150803468881194,0.1015080309502774,0.0011908087177775987,4.686832866469682e-05,0.0101493483494808,5.52933275099754e-06,0.021599988982647,1.0,60$^\circ$,In-plane,nonBC
29,21,21,0,0.0017585335612041,1.7585335612041992,7.454636144552213e-06,0.0002691212507064,-9.777458048278877e-12,0.0,0.0,1.0513403899119715e-05,0.0101474097919425,0.6618251900600788,-0.7095388745993129,-0.1,-0.0005336782275037,-0.999999758113194,-0.00031247077527,-0.000318312924624,0.0190448838237881,0.7790880408372562,-0.7098728836124245,-0.0999999610972132,-0.9999907353938378,0.0042963897481216,0.0002648803953238,solved,0,6.3805869350195706e-09,6.38058693501957e-06,6.402004902957436e-09,6.402004902957436e-06,23.696790015031983,19,0.3760000815399087,0.0008619655891539,0.8619655891539801,0.003138034410846,3.13803441084602,0.1014749845245391,0.1014749845292865,0.1014750117005876,1.0000002678103237,1.0000002677635402,0.0036152968187576,0.9999999980092686,0.1014750114985781,-0.1014717725063852,0.0008068971199877,2.8030441042326908e-05,-0.1014717725008607,0.0008068983278208,2.8032856910775727e-05,-0.1014717488778682,0.0008132788710257,2.7509619734966684e-05,-0.9999683466997408,0.0079516850755731,0.0002762300597892,-0.9999683465985169,0.007951696977968,0.0002762538673034,-0.99996784604737,0.0080145728233611,0.0002710974778316,mpc_1np1s_nobc_60/frames/frame_000029.png,6.38058693501957e-06,6.402004902957436e-06,3.13803441084602,23.696790015031983,0.1014750117005876,0.10147500797169327,0.00026922447730810947,1.0513403899119715e-05,0.0101474097919425,2.6781032369527225e-07,0.0036152968187576,1.0,60$^\circ$,In-plane,nonBC
30,21,21,0,0.0016570594545309,1.6570594545309028,5.625563192085672e-06,2.9085368453899105e-05,-7.422375307537514e-12,0.0,0.0,1.0572995807608484e-06,0.0101452967138617,0.6618252463157107,-0.7095385837456283,-0.1,-0.0005336782258209,-0.9999997581148458,-0.0003124654887734,-0.0003183129274453,0.0191463367909268,0.778986589034237,-0.7098724035169118,-0.0999999337079849,-0.999990698839349,0.0043048287585292,0.0002658649096791,solved,0,1.8154373529647355e-09,1.815437352964736e-06,1.902980943164359e-09,1.9029809431643592e-06,23.69487299385892,19,0.4691846976898423,0.0008215377840695,0.8215377840695844,0.0031784622159304,3.178462215930416,0.1014529416036279,0.1014529416040377,0.1014529426765195,1.000000010575263,1.000000010571224,0.0010743916195547,0.9999999998241874,0.1014529426586828,-0.1014517931861563,0.0004819103651649,2.795965743836558e-05,-0.101451793183882,0.0004819109233888,2.7959775106278784e-05,-0.1014518030192368,0.0004800955126782,2.7389228274277144e-05,-0.9999886802940022,0.0047500876519455,0.0002755923780663,-0.9999886802675458,0.0047500931542207,0.0002755935378927,-0.999988766641434,0.0047321989881458,0.0002699697766442,mpc_1np1s_nobc_60/frames/frame_000030.png,1.815437352964736e-06,1.9029809431643592e-06,3.178462215930416,23.69487299385892,0.1014529426765195,0.10145293897938752,2.9624409181066776e-05,1.0572995807608484e-06,0.0101452967138617,1.057526310965784e-08,0.0010743916195547,1.0,60$^\circ$,In-plane,nonBC
31,21,21,0,0.0015556065761989,1.5556065761989717,4.691122790813819e-06,-3.286459438984626e-05,-5.478065142232426e-12,0.0,0.0,-1.3765007498829911e-06,0.0101429855730544,0.6618252932269386,-0.7095389123915722,-0.1,-0.0005336782280117,-0.9999997581126951,-0.0003124723712755,-0.0003183129237723,0.0192477666466573,0.7788851600277742,-0.7098720112579042,-0.0999999062713076,-0.999990690629195,0.0043066757966928,0.0002668305224711,solved,0,3.9291386961884505e-09,3.9291386961884496e-06,3.95724568803357e-09,3.95724568803357e-06,23.694389598105932,19,0.5622156934281605,0.0007808141858291,0.7808141858291499,0.0032191858141708,3.2191858141708503,0.1014297666895043,0.1014297666894809,0.1014297686674596,1.000000019500738,1.0000000195009688,0.002235373600116,0.9999999992389292,0.1014297685902644,-0.1014289890851851,0.000396188107871,2.790748728384251e-05,-0.1014289890851616,0.0003961881078762,2.7907487848422008e-05,-0.1014290064628165,0.0003922590076088,2.743667733284827e-05,-0.999992333568887,0.0039060339070268,0.0002751409984928,-0.9999923335688852,0.003906033907079,0.000275141004059,-0.9999924853950356,0.0038672966798819,0.000270499259668,mpc_1np1s_nobc_60/frames/frame_000031.png,3.9291386961884496e-06,3.95724568803357e-06,3.2191858141708503,23.694389598105932,0.10142976866745966,0.10142976495665915,3.3197713738262713e-05,1.3765007498829911e-06,0.0101429855730544,1.9500737913347166e-08,0.002235373600116,1.0,60$^\circ$,In-plane,nonBC
32,22,22,1,0.0023011167016881,2.3011167016881195,0.0015164004336588,0.3119163415772035,-1.3282237736687535e-11,0.0,0.0,0.0122594356158386,0.0101549472774795,0.6618404572312752,-0.7064197489758002,-0.1,-0.0005336587153251,-0.999999775387698,-0.0002511752074747,-0.0003183456361436,0.0193493161194321,0.7787914240431663,-0.7094252764380589,-0.099999879742364,-0.999324053988001,0.0367608950100882,0.0002678041156228,solved,0,1.1998637125613851e-05,0.0119986371256138,1.1998637833480784e-05,0.0119986378334807,23.69428389115564,19,0.6551901418492939,0.000740020272584,0.7400202725840062,0.0032599797274159,3.259979727415994,0.4477907047754205,0.4477907047754234,0.4564629610126896,1.0193667625182583,1.019366762518252,1.0508822980669938,0.9998318020425528,0.456386184874997,-0.0999772445519275,0.436487187573268,3.06504575466234e-05,-0.0999772445519076,0.4364871875732756,3.0650457547021226e-05,-0.0937359846079344,0.4467348198453624,2.6528943569692487e-05,-0.2232677978478114,0.9747571419379476,6.844817728406278e-05,-0.2232677978477653,0.974757141937958,6.844817728495075e-05,-0.2053528820826462,0.9786879944306002,5.8118502125203065e-05,mpc_1np1s_nobc_60/frames/frame_000032.png,0.0119986371256138,0.0119986378334807,3.259979727415994,23.69428389115564,0.4564629610126896,0.4564629602417784,0.3119200275923011,0.0122594356158386,0.0101549472774795,0.019366762518258307,1.0508822980669938,1.0,60$^\circ$,In-plane,nonBC
33,22,22,0,0.0021199598812219,2.119959881221982,0.0030859545838799,0.0724964668375892,-1.053196897943341e-11,0.0,0.0,0.0028492866495076,0.010153613620308,0.661871316777114,-0.7056947843074243,-0.1,-0.0005336541799811,-0.9999997788645686,-0.000236928777402,-0.0003183532388446,0.0194508522556352,0.7786935895612884,-0.7093169826949585,-0.0999998515888432,-0.9990159834166612,0.044350790731942,0.0002687740550977,solved,0,2.4313133493756222e-06,0.0024313133493756,2.43131339007091e-06,0.0024313133900709,30.737503456859,20,0.0954247538759378,0.0011088570461866,1.108857046186652,0.0028911429538133,2.8911429538133477,0.1444541918477174,0.1444541918477851,0.1459421852365504,1.0103007975732656,1.010300797572792,0.7587600558434645,0.99991231459501,0.1459293882369328,-0.0982479479154088,0.1058978444300063,2.859836434656366e-05,-0.0982479479154641,0.1058978444300473,2.859836457924647e-05,-0.0978344818778342,0.108293743100396,2.8153520792439934e-05,-0.6801322042560115,0.7330894526179141,0.0001979753164706,-0.6801322042560753,0.7330894526178545,0.0001979753180813,-0.6703646496676697,0.7420318047510948,0.0001929087244158,mpc_1np1s_nobc_60/frames/frame_000033.png,0.0024313133493756,0.0024313133900709,2.8911429538133477,30.737503456859,0.14594218523655045,0.1459421825210205,0.0725621169731661,0.0028492866495076,0.010153613620308,0.01030079757326563,0.7587600558434645,1.0,60$^\circ$,In-plane,nonBC
34,22,22,0,0.0020137408358483,2.0137408358483246,0.0010052390393273,0.016606701705516,-7.373338284522316e-12,0.0,0.0,0.0006515718971958,0.0101520584441212,0.6618813691675073,-0.7055287172903691,-0.1,-0.0005336531428282,-0.9999997796311424,-0.0002336709186352,-0.0003183549774132,0.0195523728400764,0.7785931100150832,-0.7092883348138734,-0.0999998240297212,-0.9989355262244752,0.0461274508603275,0.0002696734296723,solved,0,5.274863167852833e-07,0.0005274863167852,5.274863487101552e-07,0.0005274863487101,30.302276071488453,20,0.2365199437254519,0.0011467775981037,1.1467775981037416,0.0028532224018962,2.853222401896258,0.1043767535963521,0.1043767535963836,0.1044836879889198,1.0010245039137853,1.0010245039134833,0.2833971321145007,0.9999877675131904,0.1044824098935846,-0.100517034978005,0.0281217286296662,2.7375601235063774e-05,-0.1005170349780426,0.0281217286296486,2.737560123033944e-05,-0.1004795462051788,0.028647881085031,2.75591219844884e-05,-0.9630212812205912,0.2694252087818244,0.0002622768029453,-0.9630212812206612,0.269425208781575,0.0002622768028999,-0.9616768716647366,0.2741852018859541,0.0002637648279357,mpc_1np1s_nobc_60/frames/frame_000034.png,0.0005274863167852,0.0005274863487101,2.853222401896258,30.302276071488453,0.10448368798891984,0.10448368435435625,0.01663709851693425,0.0006515718971958,0.0101520584441212,0.0010245039137852796,0.2833971321145007,1.0,60$^\circ$,In-plane,nonBC
