k,i_ref,u0_vx,u0_vy,u0_vz,u0_wx,u0_wy,u0_wz,u0_dL,p_x,p_y,p_z,p_qw,p_qx,p_qy,p_qz,p_L,y_x,y_y,y_z,y_tx,y_ty,y_tz,status,infeasible,pred1_err,vessel_tip alignment, i_seg, u_seg, rho, clearance
79,70,0.09595320553495967,-0.02890304542837131,-0.06384218225648482,-3.2960817990129244e-17,-0.16559936701289177,-1.5708080285232378,0.09308886506019005,0.7946167531721486,-0.8448891271415995,-0.09,0.021116417310410175,-0.9034344012572174,-0.42288412783064216,0.06730077246141299,0.0701337022153409,0.7975414744165279,-0.7222719713491661,-0.09706464971425578,-0.46742251088426096,-0.8830039797178644,0.04266342837918872,solved,0,0.0005102103020668576,26.76086817653431,69,0.8901618649890338,0.0018792463782846837,0.0008207536217153164
80,71,0.08102312512385926,-0.07945331601937879,-0.06372433248291301,-6.53946262497616e-17,-0.15463882629997514,-1.5708076731302303,0.00011467200541194126,0.7954269844233872,-0.8456836603017932,-0.09,0.021317368939179942,-0.9000329170542496,-0.42998282020697176,0.06783135209612293,0.07013484893539502,0.7975292397988308,-0.7234269346483908,-0.09721818917595101,-0.41675946761047195,-0.908208364049156,0.03832901809585144,solved,0,0.0004401054462820469,23.816628802253117,71,0.02121218701691434,0.0018117031342206559,0.0008882968657793443
81,71,0.05930600367003647,-0.026915278889371428,-0.06539849321910485,2.276525909772759e-14,-0.14424034679168943,-1.5708073848513455,0.048554768068762126,0.7960200444600876,-0.8459528130906869,-0.09,0.021539349188363584,-0.8965789379472673,-0.4370536389545545,0.06831091525132775,0.07062039661608265,0.7975766751117219,-0.7235910180914537,-0.09720169823749324,-0.35009792274453866,-0.9360846525498766,0.03430696358665267,solved,0,0.00034226423618756636,20.545742312948615,71,0.1640881500986141,0.001868337994735924,0.0008316620052640762
82,71,0.041190345325185965,-0.07546801182325483,-0.06246104182585161,2.8599689318463003e-16,-0.13445055846607953,-1.5708070603857283,0.05558661908561825,0.7964319479133394,-0.8467074932089195,-0.09,0.021781383285183236,-0.8930725614848337,-0.44409622969121026,0.06874234531315886,0.07117626280693883,0.7975246100286687,-0.7240289288577676,-0.0970052954869645,-0.3505671005617286,-0.9356771101678442,0.04013793108388859,solved,0,3.939397439916694e-05,19.63480920402087,71,0.6430808009836807,0.0018647150758955835,0.0008352849241044166
83,72,0.03015360554945798,-0.026839177556144955,-0.0643055106283026,-3.821338219177364e-17,-0.12522798392278575,-1.570806732567466,0.04123769902200948,0.7967334839688339,-0.846975884984481,-0.09,0.02204254282499644,-0.8895138890639611,-0.4511102329253447,0.06912832428286338,0.07158863979715892,0.7973286286104514,-0.7245954402024902,-0.09710578105442218,-0.36538548295768536,-0.9300288214347582,0.03924079693958274,solved,0,7.872401011490841e-05,20.555810084723962,72,0.20526046122040073,0.00204840950094674,0.0006515904990532602
84,72,0.020640594566320298,-0.07497234402983896,-0.06167521747040708,-2.5963726203695977e-17,-0.11654806106832924,-1.570806403172928,0.03670258071579814,0.7969398899144972,-0.8477256084247794,-0.09,0.0223219122918596,-0.885903021946659,-0.4580952861379647,0.0694714096271876,0.0719556656043169,0.7975617266996519,-0.7251085505162798,-0.09699414644292563,-0.33511298585598515,-0.9412320701907622,0.04220754381740843,solved,0,2.3422958020733504e-05,18.684400367410397,72,0.721474042468308,0.0018071196630118343,0.0008928803369881659
85,72,0.015285280515944006,-0.0250834115882171,-0.06316256876901906,-4.371831871972795e-16,-0.10837870432150651,-1.5708060727764428,0.0779982821283384,0.7970927427196566,-0.8479764425406616,-0.09,0.022618609166380935,-0.8822400653621596,-0.4650510233004844,0.06977400172215635,0.07273564842560029,0.7974448715162478,-0.725360524382128,-0.09693409164342694,-0.35037916184904244,-0.9356009388186715,0.043420343430045125,solved,0,0.00022454900301287277,19.633280313078235,72,0.974666985849154,0.0019271012449853396,0.0007728987550146605
86,73,0.010018324290060051,-0.07573168626386179,-0.0604504475837553,3.774224747598291e-18,-0.1007380438640464,-1.5708057418121848,0.0010144399986766605,0.7971929259625572,-0.8487337594033002,-0.09,0.02293167079933947,-0.8785251122599838,-0.47197708079294853,0.07003856658370743,0.07274579282558706,0.7971862514622572,-0.7262388690108856,-0.0970085331880676,-0.36775534453457964,-0.9289463195034301,0.042599789286846226,solved,0,0.0004161431260394782,20.70326279995231,73,0.8537311269484602,0.0021660365314506926,0.0005339634685493076
87,73,0.00801187223824938,-0.025531690332055934,-0.061915630741171464,1.779320264225669e-15,-0.0935431785118644,-1.5708053985465302,0.04991788309524188,0.7972730446849396,-0.8489890763066208,-0.09,0.02326029122922332,-0.874758279772686,-0.47887308626830694,0.0702671905581102,0.07324497165653948,0.7974567959747003,-0.7263388802323242,-0.097153901326384,-0.33299066132607513,-0.9423177891809438,0.03397651634234371,solved,0,0.00040283974285489126,18.166424616844033,73,0.9670486425727924,0.0018856099472580794,0.0008143900527419208
88,74,0.004844333587649403,-0.07410807471690602,-0.05952052693944155,2.887039819942929e-16,-0.08681739321793207,-1.5708050867364163,0.02603040886992414,0.7973214880208161,-0.8497301570537898,-0.09,0.023603575816710933,-0.8709396730804478,-0.48573867122607806,0.07046204892501759,0.07350527574523873,0.7975686922250702,-0.7268915730771506,-0.09697919754905401,-0.3150034671622203,-0.9481736227188153,0.04170847463115174,solved,0,6.271831741582823e-05,16.484791588552465,74,0.5899201141686504,0.001754854747556685,0.000945145252443315
89,74,0.003897743898116407,-0.024708553789569335,-0.061130428567262994,-3.6229516686976e-16,-0.0805161558104152,-1.5708047689722198,0.06023712249121619,0.7973604654597973,-0.8499772425916855,-0.09,0.02396070377723065,-0.8670694102289702,-0.49257346307631156,0.07062510879775771,0.07410764697015089,0.7975464490506768,-0.7271948306829611,-0.09711113622406105,-0.3102706891657683,-0.9497893456283217,0.0404017125320649,solved,0,0.00018894700808884754,17.16641840255429,74,0.8001965499129257,0.0017871575217864326,0.0009128424782135676
90,75,0.002298123176969949,-0.01001812685026038,-0.06144187402163864,1.6344033568175396e-09,-0.07463173295816974,-1.5708044718271312,0.019886614291388893,0.797383446691567,-0.8500774238601881,-0.09,0.02433084241009641,-0.8631476098918605,-0.499377089914115,0.07075829078273237,0.07430651311306478,0.7975192075126586,-0.7279039259873639,-0.09711554872662637,-0.23705870074763924,-0.9711055178854494,0.027518094633791304,solved,0,0.00020646947282977878,11.638669896394221,75,0.4441334298445064,0.0017944495575113826,0.0009055504424886176
91,75,0.0007794492540982718,-0.06828273547199179,-0.05806105849125881,1.9024480496578465e-15,-0.06913040153998666,-1.570804197615538,0.08169467239788561,0.797391241184108,-0.8507602512149081,-0.09,0.02471321298928257,-0.8591744013205619,-0.5061491774935445,0.07086335683418503,0.07512345983704365,0.7975886445126651,-0.7280406407509968,-0.09709100270640017,-0.25192808781278864,-0.9669808092178868,0.038475358027091594,solved,0,0.0003520543648454921,13.668578682492697,75,0.6477979752564942,0.001726390506608022,0.0009736094933919782
92,76,0.001183497358370286,-0.024871642395390452,-0.06005946712657554,3.065733891570691e-16,-0.06399375156584199,-1.5708039654113763,0.021070656376535806,0.7974030761576917,-0.8510089676388619,-0.09,0.02510705572542358,-0.8551499195554069,-0.5128893512665698,0.07094197766160037,0.075334166400809,0.7975858880330998,-0.7288566407601623,-0.0969001873700817,-0.2472345984354952,-0.967835479264707,0.04657830410066755,solved,0,0.0003312915982230339,13.423960097993742,76,0.46845619682727835,0.0017218324551559869,0.0009781675448440133
93,77,0.000811124327198229,-0.07311301875102519,-0.05739002372720533,3.044575441477019e-16,-0.05919203880501857,-1.5708037820636072,0.07919008572530957,0.7974111874009636,-0.8517400978263722,-0.09,0.025511660886294443,-0.8510743100392493,-0.5195972350420633,0.0709956849863518,0.0761260672580621,0.7975300950889398,-0.729048069402183,-0.09671984762551553,-0.26892122759360804,-0.9622261383430851,0.0424527035523143,solved,0,0.0002816589467598897,14.707617198755877,76,0.6682496737040956,0.0017908563135438928,0.0009091436864561073
94,77,0.00044474667790564583,-0.026455340586905903,-0.05869074529341134,-2.1952124240801495e-15,-0.05474771544944916,-1.5708037221764521,0.020319959968095335,0.7974156348677427,-0.8520046512322412,-0.09,0.02592623643112953,-0.8469477103641748,-0.5262724579409291,0.07102609510744609,0.07632926685774306,0.7972211457049064,-0.7298725521112942,-0.0968431890058733,-0.30005230608511246,-0.9530333528625178,0.04118302981367164,solved,0,0.00033623824863288727,16.585527725413225,77,0.4898305140459853,0.002076567327206555,0.0006234326727934452
95,77,-0.0011875209899833668,-0.07176645568843842,-0.05623766774274865,-8.847114766057168e-15,-0.050532607562515014,-1.5708038280684846,0.07176067176951503,0.7974037596578428,-0.8527223157891256,-0.09,0.02635030230968167,-0.8427703043154819,-0.5329146351092795,0.07103426932489611,0.07704687357543821,0.79749751999955,-0.730268131688011,-0.09683186566357475,-0.23641004700167045,-0.9706780626342629,0.04352457233864688,solved,0,6.54382442633362e-05,13.42644166308422,77,0.8669237061212954,0.001762939394376761,0.000937060605623239
96,78,-0.0002072131148195678,-0.09236503881668115,-0.05422192277682822,-1.1533741179655387e-15,-0.04673323401564565,-1.5708041650232691,0.03649148567212331,0.7974016875266946,-0.8536459661772924,-0.09,0.02678286492615376,-0.838542210319692,-0.5395234085751706,0.07102204768902785,0.07741178843215944,0.7978258535092788,-0.7309760884626435,-0.09679315968406645,-0.203822662889228,-0.978270075305218,0.037999761250132456,solved,0,0.0002140420291841039,11.121760000202391,78,0.5755898672104212,0.0014632768936834978,0.0012367231063165024
97,78,-0.000428753520605954,-0.031091232349769883,-0.05653193947700865,-1.0199785877723818e-16,-0.043125397051230946,-1.5708048724109978,0.0708892240658072,0.7973973999914885,-0.85395687850079,-0.09,0.027223506792460887,-0.834263627417966,-0.5460983939160766,0.0709903148860461,0.07812068067281751,0.7974771201744588,-0.7312727452922182,-0.0967233597752512,-0.23817591070786281,-0.9703732424824955,0.04059563809682165,solved,0,0.0001806564798833138,12.897323294293228,78,0.8862558988639045,0.0018007627628369158,0.0008992372371630843
98,79,-0.0010872034102212544,-0.07686027168217796,-0.053655323252995914,2.2703101128761883e-16,-0.03981158396441412,-1.5708061400618845,0.011459586411096288,0.7973865279573863,-0.8547254812176118,-0.09,0.027671516890172436,-0.829934719446821,-0.5526392236591858,0.07094037695907615,0.07823527653692847,0.7976738098703802,-0.7320697564213483,-0.09679263817072008,-0.21530129831007702,-0.9756684741399217,0.04142921089608015,solved,0,0.000293219192224056,11.436243905247288,79,0.687941543526358,0.0015566974908961327,0.0011433025091038675
99,79,-0.0006207600732392439,-0.024913990425361732,-0.05387991893455642,-8.0874670993790775e-16,-0.03670987943438005,-1.570808264268152,0.09017809912155847,0.7973803203566538,-0.8549746211218654,-0.09,0.028126390324029023,-0.8255556803565725,-0.5591455229627853,0.0708731892115103,0.07913705752814405,0.7976663127054422,-0.7320952811235651,-0.09678515100104157,-0.23855214167513905,-0.9703387140291506,0.03918744388779004,solved,0,0.0004874924418299815,12.87008834080115,79,0.7085749145058472,0.0015865200056095347,0.0011134799943904655
100,80,-0.0011092148085424442,-0.0752178728203097,-0.05263170705526008,3.534214471006679e-17,-0.03384761605920183,-1.570811632257254,0.02773714448472911,0.7973692282085684,-0.8557267998500685,-0.09,0.02858753110327762,-0.8211266953499226,-0.565616924898207,0.07078981224604855,0.07941442897299135,0.7972886711683637,-0.7329119855382773,-0.096907325208295,-0.27751263879298055,-0.9599765013418916,0.03783982269432545,solved,0,0.00033042819500193015,15.235813045697398,80,0.5227812727605589,0.0019630966701147264,0.0007369033298852737
101,80,0.0002327290563654573,-0.025782058829169972,-0.0535559614374629,8.584813673156581e-16,-0.031169020429961503,-1.5708168863653253,0.04177878900943168,0.7973715554991321,-0.8559846204383602,-0.09,0.029054484749306626,-0.8166479697086141,-0.5720530598593264,0.0706910686885754,0.07983221686308567,0.7976106059039151,-0.733356205304967,-0.09649500678881698,-0.24662197963723376,-0.9676926536010914,0.0524263991352623,solved,0,1.9526334119105083e-05,13.382889981977904,80,0.9821647857900996,0.0016490961332843769,0.0010509038667156233
102,81,-0.00039523746540272075,-0.009848773924665308,-0.05468965597596998,1.395148307590511e-15,-0.028721842790880817,-1.5708248099854807,0.050233316206297875,0.7973676031244781,-0.8560831081776069,-0.09,0.029526647775618406,-0.8121196917562337,-0.5784535707988863,0.07057796938785223,0.08033455002514865,0.7981818254401533,-0.7338403624129561,-0.09721051073653597,-0.21688239502344783,-0.9759976713015178,0.0197629032003758,solved,0,5.286910347055375e-05,11.64575264100086,81,0.4252970721486034,0.001134047958148991,0.0015659520418510092
103,81,-0.0006724506445435054,-0.06931022081181598,-0.050407489182377634,6.661237566424895e-16,-0.026438474192398736,-1.5708365236304251,0.060546972362413326,0.7973608786180326,-0.856776210385725,-0.09,0.030003596996560425,-0.8075420726643877,-0.5848180978869976,0.07045124149372484,0.08094001974877278,0.797423232189919,-0.7342560889798058,-0.09674885332402867,-0.2436115490377475,-0.9691028234531972,0.03864105006945892,solved,0,4.707830418299662e-05,15.443505578306242,81,0.730954454935043,0.0018601441897845071,0.000839855810215493
104,82,-0.0030427030834059027,-0.02429401144151719,-0.05276864555996795,4.3604936734696304e-10,-0.024339211875326682,-1.570853397154064,0.0512342564828316,0.7973304515871985,-0.8570191505001402,-0.09,0.030484839170838763,-0.8029153145838396,-0.5911462921731078,0.07031168777272291,0.0814523623136011,0.7974507243234467,-0.734768235622987,-0.09705084024052275,-0.0789058736996255,-0.9967198704314261,0.01798229637337709,solved,0,0.00011338031026118744,3.5289411459358524,82,0.31100472860114153,0.001771045960139367,0.0009289540398606331
105,82,-0.0001299491838497658,-0.07332386737100312,-0.05057851528613731,3.8482849253294077e-16,-0.022395583509513615,-1.5708768876825456,0.04306603955311302,0.79732915209536,-0.8577523891738502,-0.09,0.030969953355936285,-0.7982396274463329,-0.5974378085439926,0.07015998920768511,0.08188302270913224,0.7976538528658882,-0.7352693235021134,-0.09615644400084881,-0.09253174203127404,-0.993786723910595,0.06185324644434417,solved,0,4.319963378250104e-05,4.537488886096791,82,0.9044226932796633,0.001635332156836602,0.001064667843163398
106,83,0.00018246598456083304,-0.024322218215842583,-0.05333050335892124,-9.012665552616196e-16,-0.020574455946235456,-1.5707956753573227,-0.0025352625096568488,0.7973309767552057,-0.8579956113560087,-0.09,0.031458568221257664,-0.7935155708277851,-0.6036918572343037,0.06999670598192594,0.08185767008403567,0.7975173473899156,-0.7355862910338684,-0.09610139179408284,-0.13048430281776077,-0.9895444934551999,0.0614454407637753,solved,0,0.000261120392155401,6.698278777679861,83,0.24894110162811742,0.0017939204307168334,0.0009060795692831668
107,84,-0.002036784467975188,-0.1418358283118509,-0.04611650493016102,3.595765910042929e-17,-0.018950877927984975,-1.570946084679417,-2.9362099619066835e-05,0.797310608910526,-0.8594139696391272,-0.09,0.03195019537518004,-0.7887426682516308,-0.6099089992972273,0.06982263867142814,0.08185737646303948,0.7986450265733568,-0.7367344829596636,-0.09625041892167356,-0.13984306124290236,-0.9883902781863683,0.05940181991224876,solved,0,0.0005068377890573858,7.34014222967093,83,0.26065814810475735,0.001743914220514362,0.0009560857794856381
108,84,0.0005226319230924581,0.021114074581520238,-0.052105097184090156,1.3689299128999913e-17,-0.016793470354720768,-1.5707963257167175,0.10061545219391933,0.7973158352297569,-0.859202828893312,-0.09,0.03244637800923948,-0.7839223112051491,-0.6160875755945111,0.06963577921540504,0.08286353098497867,0.7981166535067206,-0.7362459249111367,-0.09626183440635544,-0.20078703567325917,-0.9778068953537838,0.05981840606485358,solved,0,0.000811835446930907,10.776561358110971,83,0.8665892984852035,0.001160050173905368,0.0015399498260946322
109,85,-0.0009241157139262132,-0.06289867216149621,-0.04857271940172905,2.637240756674738e-17,-0.016114623120521712,-1.5710088566278526,0.01629041794601558,0.7973065940726176,-0.8598318156149269,-0.09,0.03294272382926593,-0.7790531679761751,-0.6222288622782416,0.06944192797524885,0.08302643516443883,0.7987120893598492,-0.7378528422677817,-0.09630719083353269,-0.20384067605502748,-0.9772724185069842,0.05820308248657642,solved,0,0.0013053006816755005,10.944207602442944,85,0.4611821428159753,0.0005563392981106218,0.0021436607018893786
